Rel_ID,Node_ID,Rel_start_time,Rel_scheduled_end_time,Rel_actual_end_time,Rel_type (0 = TRANSITORY; 1 = INFORMAL; 2 = MARITAL; 3 = COMMERCIAL),male_ID,female_ID,male_age,female_age,Termination_Reason
19668,1,2524.58,2627.79,2646.25,0,7113,9175,32.5328,35.9387,BROKEUP
19673,1,2524.58,2622.07,2646.25,0,7263,9598,21.348,28.5027,BROKEUP
19690,1,2524.58,2634.11,2646.25,0,8663,1015,29.6384,46.3915,BROKEUP
19729,1,2524.58,2641.31,2646.25,1,3277,1278,47.9543,26.3624,BROKEUP
19743,1,2524.58,2635.04,2646.25,1,4509,3701,26.9793,49.5377,BROKEUP
19754,1,2524.58,2639.69,2646.25,1,5801,5184,34.6255,17.3424,BROKEUP
19794,1,2555,2621.43,2646.25,0,618,3547,49.361,33.0937,BROKEUP
19801,1,2555,2628.86,2646.25,0,1104,4557,24.1717,47.1158,BROKEUP
19818,1,2555,2634.82,2646.25,0,2400,5861,24.0304,33.3162,BROKEUP
19826,1,2555,2619.7,2646.25,0,3370,6375,28.9955,47.4981,BROKEUP
19834,1,2555,2625.49,2646.25,0,3584,6814,41.4019,33.9346,BROKEUP
19836,1,2555,2644.16,2646.25,0,3684,6949,26.0734,24.5451,BROKEUP
19852,1,2555,2616.79,2646.25,0,4974,8332,34.7293,16.9408,BROKEUP
19856,1,2555,2640.59,2646.25,0,5096,8492,22.4866,24.1002,BROKEUP
19872,1,2555,2641.69,2646.25,0,6398,9854,20.5093,50.5814,BROKEUP
20005,1,2585.42,2631.53,2646.25,0,1031,3556,36.4624,52.336,BROKEUP
20015,1,2585.42,2637.49,2646.25,0,1737,4524,37.9356,39.8272,BROKEUP
20025,1,2585.42,2645.6,2646.25,0,2163,4816,17.3113,39.7753,BROKEUP
20029,1,2585.42,2639.33,2646.25,0,2367,4969,34.3224,52.5732,BROKEUP
20054,1,2585.42,2640.68,2646.25,0,3717,6489,54.6628,28.0198,BROKEUP
20071,1,2585.42,2627.73,2646.25,0,5346,8114,24.3211,30.8402,BROKEUP
20075,1,2585.42,2627.66,2646.25,0,5570,8780,39.9155,40.1816,BROKEUP
20104,1,2585.42,2641.88,2646.25,0,8376,709,29.1947,42.8594,BROKEUP
20108,1,2585.42,2646.17,2646.25,0,8812,934,41.3686,36.4449,BROKEUP
20233,1,2615.83,2632.77,2646.25,0,3452,4736,26.1064,16.4128,BROKEUP
20249,1,2615.83,2638.19,2646.25,0,4345,5541,39.7167,15.029,BROKEUP
20273,1,2615.83,2627.38,2646.25,0,6016,6806,40.7132,32.3008,BROKEUP
20283,1,2615.83,2642.69,2646.25,0,7104,7252,38.0656,20.6596,BROKEUP
20300,1,2615.83,2628.87,2646.25,0,8760,7966,49.6755,31.241,BROKEUP
20301,1,2615.83,2637.14,2646.25,0,8789,7966,36.8692,31.241,BROKEUP
20322,1,2615.83,2625.08,2646.25,0,9751,8965,24.1624,45.2912,BROKEUP
20380,1,2615.83,2641.78,2646.25,1,8107,1523,39.8472,40.1923,BROKEUP
4549,1,425.833,9730.67,2646.25,2,4830,202,50.7927,55.0365,SELF_DIED
20146,1,2585.42,3420.31,2646.25,1,3567,1491,39.4133,55.0574,SELF_DIED
16923,1,2129.17,2947.12,2646.25,0,7673,1981,25.0919,55.0049,SELF_DIED
18597,1,2372.5,2676.49,2646.25,0,7247,2034,36.7239,55.0621,SELF_DIED
9842,1,1125.42,6090.06,2646.25,2,5532,2560,21.7206,55.0559,SELF_DIED
17867,1,2250.83,3038.49,2646.25,1,7826,5733,17.9657,55.0295,SELF_DIED
20102,1,2585.42,2898.84,2646.25,0,8079,566,55.0397,20.6318,SELF_DIED
19849,1,2555,2687.58,2646.25,0,4455,8142,18.5268,55.0181,SELF_DIED
14062,1,1733.75,2810.93,2646.25,1,8313,2425,55.0557,33.3877,SELF_DIED
18402,1,2342.08,2860.32,2646.25,0,9623,3507,55.0282,49.0656,SELF_DIED
15010,1,1855.42,2809.06,2646.25,1,1406,9811,33.7017,55.0486,SELF_DIED
12326,1,1490.42,2660.53,2676.67,0,8052,8278,27.3475,34.9242,BROKEUP
12391,1,1490.42,2661.8,2676.67,1,7364,6330,23.1306,51.4903,BROKEUP
12392,1,1490.42,2667.78,2676.67,1,7963,6437,33.3853,30.3901,BROKEUP
12632,1,1520.83,2660.29,2676.67,1,1658,8848,36.1363,25.8497,BROKEUP
13091,1,1612.08,2662.25,2676.67,0,2799,3785,46.5118,19.2059,BROKEUP
13105,1,1612.08,2659.14,2676.67,0,3921,4721,46.2541,28.57,BROKEUP
13204,1,1612.08,2665.29,2676.67,1,3963,628,29.8807,40.5803,BROKEUP
13443,1,1642.5,2669.34,2676.67,1,8327,6349,30.7637,29.1889,BROKEUP
13676,1,1672.92,2666.72,2676.67,1,6588,9317,38.551,17.8071,BROKEUP
13846,1,1703.33,2655.11,2676.67,1,8622,2953,20.0805,49.3007,BROKEUP
13901,1,1703.33,2663.11,2676.67,1,5094,9362,31.5503,45.3977,BROKEUP
14074,1,1733.75,2649.29,2676.67,1,9544,3507,30.0871,49.0656,BROKEUP
14162,1,1764.17,2656.14,2676.67,0,2483,2940,34.5211,33.5279,BROKEUP
14278,1,1764.17,2662.62,2676.67,1,9495,1708,37.3543,41.7924,BROKEUP
14394,1,1794.58,2651.48,2676.67,0,3853,4283,30.4498,53.8111,BROKEUP
14727,1,1825,2659.35,2676.67,1,9995,3575,25.1183,34.2859,BROKEUP
14739,1,1825,2652.05,2676.67,1,3019,5061,49.8217,37.0386,BROKEUP
14777,1,1825,2658.53,2676.67,1,494,9047,54.6323,18.7213,BROKEUP
14787,1,1825,2658.28,2676.67,1,1913,9626,53.5108,40.9894,BROKEUP
14928,1,1855.42,2663.15,2676.67,0,8796,9901,45.8871,47.4132,BROKEUP
14949,1,1855.42,2663.58,2676.67,1,2537,807,41.8296,43.078,BROKEUP
15079,1,1885.83,2654.37,2676.67,0,3102,6683,19.5955,50.3056,BROKEUP
15398,1,1916.25,2659.64,2676.67,1,3623,1115,31.5107,28.6991,BROKEUP
15403,1,1916.25,2669.74,2676.67,1,4802,2698,38.4739,49.0768,BROKEUP
15486,1,1946.67,2673.05,2676.67,0,1456,6247,50.2775,25.831,BROKEUP
15498,1,1946.67,2649.35,2676.67,0,2194,6820,41.4168,35.3367,BROKEUP
15638,1,1946.67,2662.34,2676.67,1,6007,4389,26.1874,19.6441,BROKEUP
15671,1,1946.67,2651.34,2676.67,1,704,9422,46.937,44.266,BROKEUP
15750,1,1977.08,2671.2,2676.67,0,4516,8813,40.7506,38.8082,BROKEUP
15841,1,1977.08,2664.88,2676.67,1,3338,1864,53.39,39.4171,BROKEUP
15854,1,1977.08,2660.37,2676.67,1,5590,3523,21.483,40.108,BROKEUP
15937,1,2007.5,2662.35,2676.67,0,1572,6074,37.0775,50.4455,BROKEUP
15954,1,2007.5,2659.69,2676.67,0,2406,7028,54.6821,19.4338,BROKEUP
16004,1,2007.5,2652.32,2676.67,0,6511,9675,48.4848,18.1486,BROKEUP
16112,1,2007.5,2654.4,2676.67,1,4809,8990,31.2269,25.6298,BROKEUP
16255,1,2037.92,2667.03,2676.67,0,9242,3404,51.0315,23.199,BROKEUP
16308,1,2037.92,2654.57,2676.67,1,2336,4109,31.96,25.0704,BROKEUP
16432,1,2068.33,2648.14,2676.67,0,5169,8057,44.7778,16.3515,BROKEUP
16500,1,2068.33,2646.42,2676.67,1,1415,2162,51.9014,18.7576,BROKEUP
16526,1,2068.33,2669.43,2676.67,1,4379,5213,50.2166,19.2275,BROKEUP
16548,1,2068.33,2648.5,2676.67,1,6781,8589,30.6382,22.1411,BROKEUP
16608,1,2098.75,2656.19,2676.67,0,2565,5634,35.3283,29.3106,BROKEUP
16643,1,2098.75,2676.31,2676.67,0,5197,8228,25.3928,33.4336,BROKEUP
16723,1,2098.75,2669.67,2676.67,1,8947,80,50.5444,30.6123,BROKEUP
16770,1,2098.75,2669.3,2676.67,1,5175,6280,24.0973,40.7002,BROKEUP
16774,1,2098.75,2658.93,2676.67,1,5859,7044,51.5456,53.725,BROKEUP
16812,1,2129.17,2665.79,2676.67,0,261,5550,25.9807,23.075,BROKEUP
16889,1,2129.17,2668.75,2676.67,0,5574,630,19.535,37.6834,BROKEUP
16938,1,2129.17,2671.84,2676.67,0,9155,3330,24.477,40.0351,BROKEUP
16986,1,2129.17,2670.11,2676.67,1,5801,5347,34.7088,21.6409,BROKEUP
17097,1,2159.58,2651.55,2676.67,0,4851,9520,23.9997,38.5401,BROKEUP
17111,1,2159.58,2651.23,2676.67,0,5817,467,28.5832,44.757,BROKEUP
17169,1,2159.58,2653.42,2676.67,1,1272,58,53.3473,48.5515,BROKEUP
17173,1,2159.58,2672.18,2676.67,1,1578,539,53.5159,40.8905,BROKEUP
17211,1,2159.58,2651.86,2676.67,1,5841,5369,21.4937,48.9909,BROKEUP
17231,1,2159.58,2670.26,2676.67,1,8497,8083,38.3156,33.6537,BROKEUP
17233,1,2159.58,2662.84,2676.67,1,8603,8471,48.8986,36.8303,BROKEUP
17304,1,2190,2649.15,2676.67,0,3717,7161,54.7461,36.7126,BROKEUP
17306,1,2190,2657.65,2676.67,0,3836,7570,31.0345,41.4641,BROKEUP
17349,1,2190,2666.32,2676.67,0,6812,624,29.6817,46.0195,BROKEUP
17431,1,2190,2674.15,2676.67,1,6701,4800,33.1061,20.1824,BROKEUP
17441,1,2190,2662.21,2676.67,1,8299,6684,32.8465,54.5255,BROKEUP
17487,1,2220.42,2668.04,2676.67,0,1960,5646,18.2284,43.4736,BROKEUP
17488,1,2220.42,2674.54,2676.67,0,2062,5651,45.748,51.1523,BROKEUP
17543,1,2220.42,2652.51,2676.67,0,6050,9357,23.6922,50.1114,BROKEUP
17630,1,2220.42,2661.79,2676.67,1,4636,3801,50.6286,29.0903,BROKEUP
17638,1,2220.42,2661.48,2676.67,1,5772,5432,54.2675,32.4777,BROKEUP
17742,1,2250.83,2653.82,2676.67,0,4086,7800,34.2673,50.6025,BROKEUP
17770,1,2250.83,2668.16,2676.67,0,6189,9818,24.1478,23.7162,BROKEUP
17839,1,2250.83,2676.1,2676.67,1,3669,1505,18.0065,47.4797,BROKEUP
17849,1,2250.83,2654.94,2676.67,1,5557,3146,32.0961,21.0805,BROKEUP
17939,1,2281.25,2669.39,2676.67,0,3711,8438,43.6634,36.3644,BROKEUP
17981,1,2281.25,2653.46,2676.67,0,7335,1079,35.0506,21.0979,BROKEUP
17991,1,2281.25,2652.91,2676.67,0,8038,1797,53.126,31.962,BROKEUP
18025,1,2281.25,2647.28,2676.67,1,2667,802,17.9264,17.9947,BROKEUP
18052,1,2281.25,2674.05,2676.67,1,6217,4633,40.847,18.4099,BROKEUP
18105,1,2311.67,2663.22,2676.67,0,1069,5789,19.1511,36.6184,BROKEUP
18157,1,2311.67,2674.7,2676.67,0,4913,9502,18.7578,18.6223,BROKEUP
18160,1,2311.67,2669.68,2676.67,0,5031,9617,49.2903,40.977,BROKEUP
18162,1,2311.67,2663.21,2676.67,0,5173,9723,38.057,39.9602,BROKEUP
18172,1,2311.67,2671.1,2676.67,0,5844,501,53.2807,19.8406,BROKEUP
18176,1,2311.67,2653.25,2676.67,0,6279,1117,35.3942,17.3731,BROKEUP
18195,1,2311.67,2668.58,2676.67,0,7667,2815,29.9047,34.8447,BROKEUP
18217,1,2311.67,2674.76,2676.67,0,9228,4875,54.6354,50.2592,BROKEUP
18224,1,2311.67,2675.23,2676.67,0,9962,5426,40.7846,49.8884,BROKEUP
18250,1,2311.67,2662.55,2676.67,1,4400,2320,41.0958,48.8778,BROKEUP
18266,1,2311.67,2656.37,2676.67,1,6250,4169,32.1052,40.7606,BROKEUP
18344,1,2342.08,2673.75,2676.67,0,5150,9793,37.7918,27.6004,BROKEUP
18345,1,2342.08,2672.85,2676.67,0,5204,9886,20.4449,50.5359,BROKEUP
18352,1,2342.08,2673.41,2676.67,0,5700,479,53.7971,26.5221,BROKEUP
18395,1,2342.08,2653.11,2676.67,0,9116,2989,37.874,29.8908,BROKEUP
18426,1,2342.08,2647.25,2676.67,1,3117,9146,28.9238,20.6342,BROKEUP
18434,1,2342.08,2649.81,2676.67,1,4473,345,26.7738,17.024,BROKEUP
18557,1,2372.5,2672.48,2676.67,0,4679,9365,39.2584,36.8754,BROKEUP
18558,1,2372.5,2664.02,2676.67,0,4785,9453,18.9788,50.0825,BROKEUP
18602,1,2372.5,2651.81,2676.67,0,7751,2645,19.0858,18.4222,BROKEUP
18626,1,2372.5,2661.6,2676.67,0,9283,5160,24.6368,40.5624,BROKEUP
18807,1,2402.92,2662.84,2676.67,0,8087,2220,36.679,35.4254,BROKEUP
18822,1,2402.92,2667.83,2676.67,0,9093,3769,53.815,41.371,BROKEUP
18838,1,2402.92,2656.54,2676.67,1,50,7608,32.3292,32.1175,BROKEUP
18845,1,2402.92,2655.03,2676.67,1,1416,8390,35.1018,45.0282,BROKEUP
18911,1,2402.92,2651.1,2676.67,1,9725,8039,20.1645,23.2439,BROKEUP
18938,1,2433.33,2672.41,2676.67,0,474,6815,44.3857,46.557,BROKEUP
18953,1,2433.33,2646.93,2676.67,0,2316,7730,20.089,44.9535,BROKEUP
18989,1,2433.33,2666.43,2676.67,0,4385,272,40.7083,42.7402,BROKEUP
19006,1,2433.33,2661.37,2676.67,0,5250,1253,32.8242,27.6595,BROKEUP
19033,1,2433.33,2664.19,2676.67,0,7859,2775,51.87,33.0393,BROKEUP
19035,1,2433.33,2667.58,2676.67,0,7864,2864,47.9188,39.4483,BROKEUP
19053,1,2433.33,2663.52,2676.67,0,9205,3583,26.1582,50.3656,BROKEUP
19062,1,2433.33,2668.93,2676.67,0,9769,4215,33.6195,37.5145,BROKEUP
19091,1,2433.33,2658.32,2676.67,1,2716,545,44.4009,44.0418,BROKEUP
19115,1,2433.33,2669.26,2676.67,1,6434,2989,41.0514,29.8908,BROKEUP
19128,1,2433.33,2666.43,2676.67,1,7841,5279,20.9412,49.2159,BROKEUP
19170,1,2463.75,2662,2676.67,0,989,5039,33.908,29.1802,BROKEUP
19178,1,2463.75,2658.46,2676.67,0,1224,6272,36.1727,23.631,BROKEUP
19184,1,2463.75,2672.32,2676.67,0,1470,6564,50.5106,38.8648,BROKEUP
19267,1,2463.75,2663.95,2676.67,0,8356,1652,17.6262,40.8835,BROKEUP
19320,1,2463.75,2654.68,2676.67,1,4773,2776,22.4001,53.9791,BROKEUP
19356,1,2463.75,2665.68,2676.67,1,9679,9680,29.7979,16.0526,BROKEUP
19369,1,2494.17,2660.11,2676.67,0,47,3437,31.9467,18.6105,BROKEUP
19387,1,2494.17,2652.1,2676.67,0,1315,4360,54.8184,33.5364,BROKEUP
19401,1,2494.17,2664.59,2676.67,0,1881,5752,54.3788,35.6349,BROKEUP
19408,1,2494.17,2661.81,2676.67,0,2781,6124,52.4327,27.0788,BROKEUP
19414,1,2494.17,2657.36,2676.67,0,3338,6600,53.39,32.3869,BROKEUP
19421,1,2494.17,2654.7,2676.67,0,3625,6967,29.5656,17.1984,BROKEUP
19423,1,2494.17,2656.37,2676.67,0,3725,7033,21.4535,17.1154,BROKEUP
19430,1,2494.17,2650.03,2676.67,0,4087,7355,34.7463,37.1476,BROKEUP
19511,1,2494.17,2649.5,2676.67,1,2565,3055,35.3283,45.2522,BROKEUP
19583,1,2524.58,2652.18,2676.67,0,606,3483,20.948,23.4286,BROKEUP
19621,1,2524.58,2667.18,2676.67,0,3663,5909,20.958,48.798,BROKEUP
19642,1,2524.58,2665.16,2676.67,0,5313,7676,51.5634,35.3507,BROKEUP
19645,1,2524.58,2661.96,2676.67,0,5551,7819,30.517,16.3354,BROKEUP
19649,1,2524.58,2676.15,2676.67,0,5841,8041,21.4937,31.3426,BROKEUP
19675,1,2524.58,2673.98,2676.67,0,7521,9739,21.8548,32.1783,BROKEUP
19752,1,2524.58,2674.68,2676.67,1,5694,5028,20.9772,37.9571,BROKEUP
19776,1,2524.58,2655.58,2676.67,1,9978,7014,43.1753,22.5722,BROKEUP
19790,1,2555,2659.23,2676.67,0,149,3285,31.4783,50.8408,BROKEUP
19800,1,2555,2673.23,2676.67,0,1045,4249,49.6839,17.3175,BROKEUP
19802,1,2555,2657.52,2676.67,0,1157,4651,40.033,40.0568,BROKEUP
19828,1,2555,2659.6,2676.67,0,3398,6524,19.246,39.0449,BROKEUP
19830,1,2555,2660.72,2676.67,0,3458,6593,34.7683,28.3429,BROKEUP
19837,1,2555,2665.64,2676.67,0,3845,7000,24.7754,40.0521,BROKEUP
19839,1,2555,2662.09,2676.67,0,3912,7503,36.412,28.9199,BROKEUP
19900,1,2555,2654.65,2676.67,0,9014,1656,36.665,44.4365,BROKEUP
19996,1,2585.42,2657.04,2676.67,0,600,2953,32.5683,49.3007,BROKEUP
20036,1,2585.42,2659.93,2676.67,0,2607,5245,26.6715,50.4207,BROKEUP
20096,1,2585.42,2657.07,2676.67,0,7456,9979,33.7375,51.3716,BROKEUP
20144,1,2585.42,2660.51,2676.67,1,3515,1118,49.5378,17.4639,BROKEUP
20196,1,2615.83,2652.71,2676.67,0,736,2270,17.2071,29.4818,BROKEUP
20205,1,2615.83,2666.65,2676.67,0,1791,2920,36.7796,50.5392,BROKEUP
20218,1,2615.83,2655.57,2676.67,0,2596,3490,20.2471,36.8163,BROKEUP
20252,1,2615.83,2673.05,2676.67,0,4702,5550,27.9855,23.075,BROKEUP
20258,1,2615.83,2654.95,2676.67,0,5359,5708,22.0779,44.5442,BROKEUP
20259,1,2615.83,2649.36,2676.67,0,5411,5799,31.3752,19.6768,BROKEUP
20271,1,2615.83,2648.79,2676.67,0,5940,6687,38.9137,27.0356,BROKEUP
20289,1,2615.83,2664.95,2676.67,0,7766,7413,38.9249,27.0148,BROKEUP
20290,1,2615.83,2669.88,2676.67,0,7810,7423,42.8216,23.988,BROKEUP
20294,1,2615.83,2667.01,2676.67,0,8048,7616,44.7075,27.994,BROKEUP
20305,1,2615.83,2668.26,2676.67,0,9032,8093,34.146,49.0199,BROKEUP
20310,1,2615.83,2651.77,2676.67,0,9235,8325,40.5066,23.1247,BROKEUP
20312,1,2615.83,2665.66,2676.67,0,9372,8589,29.7371,22.1411,BROKEUP
20417,1,2646.25,2663.95,2676.67,0,1081,243,42.3072,49.0821,BROKEUP
20466,1,2646.25,2649.2,2676.67,0,4297,3280,43.5851,32.2193,BROKEUP
20468,1,2646.25,2659.03,2676.67,0,4501,3465,31.8135,47.2922,BROKEUP
20539,1,2646.25,2659.21,2676.67,0,9575,9062,40.019,43.2353,BROKEUP
19679,1,2524.58,2717.07,2676.67,0,7971,123,15.7413,55.0745,SELF_DIED
20415,1,2646.25,2855.18,2676.67,0,1044,123,32.2033,55.0745,SELF_DIED
15833,1,1977.08,3015.76,2676.67,1,2244,668,55.0304,39.9308,SELF_DIED
15895,1,1977.08,3338.36,2676.67,1,2857,8960,55.0195,20.9038,SELF_DIED
8469,1,942.917,4684.61,2676.67,2,4976,3096,28.8724,55.0136,SELF_DIED
3295,1,273.75,6516.94,2676.67,2,4760,5193,55.0334,34.4781,SELF_DIED
2184,1,152.083,4896.52,2676.67,2,7648,5458,31.8181,55.0021,SELF_DIED
15294,1,1916.25,2698.67,2676.67,0,2417,6598,29.0244,55.02,SELF_DIED
20504,1,2646.25,3037.68,2676.67,0,7057,6078,55.0677,23.0985,SELF_DIED
17434,1,2190,2988.19,2676.67,1,7295,5387,55.0388,15.2515,SELF_DIED
20095,1,2585.42,3865.88,2676.67,0,7389,9906,55.0539,35.3236,SELF_DIED
18137,1,2311.67,2833.44,2676.67,0,3441,8074,25.2095,55.0682,SELF_DIED
20787,1,2676.67,3084.85,2676.67,1,6658,8074,35.2935,55.0682,SELF_DIED
15440,1,1916.25,2692.54,2676.67,1,9931,8841,48.4404,55.0542,SELF_DIED
16129,1,2007.5,12137,2676.67,2,9371,8841,30.2337,55.0542,SELF_DIED
15911,1,1977.08,5720.28,2676.67,2,9740,6144,55.0466,51.1972,SELF_DIED
9094,1,1034.17,2687.81,2707.08,1,5196,427,35.2203,27.2387,BROKEUP
9623,1,1095,2686.96,2707.08,2,2180,9729,47.7497,23.3824,BROKEUP
10611,1,1247.08,2704.63,2707.08,0,4683,3760,40.3463,28.2997,BROKEUP
10919,1,1277.5,2703.02,2707.08,1,8818,3116,26.7254,47.3014,BROKEUP
11534,1,1368.75,2680.53,2707.08,1,6147,3664,35.4921,29.4866,BROKEUP
11982,1,1429.58,2702.56,2707.08,1,1072,6271,43.9477,31.9541,BROKEUP
12189,1,1460,2685.74,2707.08,1,8203,5195,48.9148,27.9433,BROKEUP
12218,1,1460,2693.91,2707.08,1,1947,9268,48.1396,49.1823,BROKEUP
12225,1,1460,2698.44,2707.08,2,4616,1666,29.2071,34.0429,BROKEUP
12359,1,1490.42,2705.74,2707.08,1,2403,238,23.6968,31.1378,BROKEUP
12422,1,1490.42,2678.52,2707.08,2,6994,3223,28.4506,21.2261,BROKEUP
12789,1,1551.25,2688.15,2707.08,1,4267,772,30.5228,32.5636,BROKEUP
13047,1,1581.67,2700,2707.08,2,423,1366,27.9484,30.2884,BROKEUP
13647,1,1672.92,2706.99,2707.08,1,3970,3972,25.1842,39.004,BROKEUP
14308,1,1764.17,2698.49,2707.08,1,2344,7022,54.2253,32.1304,BROKEUP
14320,1,1764.17,2690.53,2707.08,1,3783,8422,44.9663,50.2996,BROKEUP
14529,1,1794.58,2688.81,2707.08,1,4683,9333,40.3463,25.1233,BROKEUP
14734,1,1825,2705.28,2707.08,1,2276,4397,28.6197,36.8891,BROKEUP
14839,1,1855.42,2684.28,2707.08,0,2176,4215,46.4897,37.5979,BROKEUP
14918,1,1855.42,2706.19,2707.08,0,7881,9186,22.7549,43.8866,BROKEUP
15233,1,1885.83,2705.26,2707.08,1,251,7850,48.3318,49.9482,BROKEUP
15237,1,1885.83,2677.4,2707.08,1,653,8395,53.9626,48.7524,BROKEUP
15240,1,1885.83,2706.8,2707.08,1,1023,8851,30.732,43.0155,BROKEUP
15287,1,1916.25,2691.23,2707.08,0,2115,6004,38.2816,26.3548,BROKEUP
15449,1,1916.25,2700.37,2707.08,1,1091,9954,30.5244,38.1792,BROKEUP
15591,1,1946.67,2698.87,2707.08,0,8459,3157,20.1207,30.6213,BROKEUP
15658,1,1946.67,2703.34,2707.08,1,8715,6860,39.6688,20.4494,BROKEUP
15668,1,1946.67,2687.69,2707.08,1,158,8844,43.3087,54.9582,BROKEUP
15806,1,1977.08,2690.7,2707.08,0,8304,2698,45.305,49.1601,BROKEUP
15848,1,1977.08,2698.96,2707.08,1,4285,2442,53.5332,26.2835,BROKEUP
15880,1,1977.08,2706.66,2707.08,1,631,6983,40.6701,34.2385,BROKEUP
16047,1,2007.5,2687.11,2707.08,1,4801,690,33.8563,40.6398,BROKEUP
16075,1,2007.5,2700.66,2707.08,1,9100,4507,50.7538,30.041,BROKEUP
16399,1,2068.33,2699.13,2707.08,0,2551,5638,19.6509,22.6936,BROKEUP
16492,1,2068.33,2698.05,2707.08,1,172,756,27.6689,33.693,BROKEUP
16505,1,2068.33,2681.17,2707.08,1,2096,2677,42.4189,43.0761,BROKEUP
16605,1,2098.75,2685.94,2707.08,0,2316,5592,20.1723,47.6193,BROKEUP
16622,1,2098.75,2699.33,2707.08,0,3706,6509,26.2145,44.3912,BROKEUP
16750,1,2098.75,2682.11,2707.08,1,2062,3704,45.8313,30.7675,BROKEUP
16761,1,2098.75,2701.63,2707.08,1,3926,5216,39.6022,20.1208,BROKEUP
16785,1,2098.75,2687.82,2707.08,1,7260,8053,44.2511,49.6643,BROKEUP
16825,1,2129.17,2686.85,2707.08,0,1011,6259,53.4614,29.9639,BROKEUP
16847,1,2129.17,2687.93,2707.08,0,2697,8001,43.6471,49.0196,BROKEUP
16855,1,2129.17,2694.17,2707.08,0,3459,8482,48.4025,37.8175,BROKEUP
16900,1,2129.17,2703.44,2707.08,0,6149,1118,15.809,17.5473,BROKEUP
16937,1,2129.17,2703.13,2707.08,0,9122,3327,38.6393,32.9274,BROKEUP
16956,1,2129.17,2697.34,2707.08,1,469,450,38.8074,31.6834,BROKEUP
17005,1,2129.17,2678.42,2707.08,1,8952,6936,53.0306,22.3912,BROKEUP
17078,1,2159.58,2695.78,2707.08,0,3337,7401,34.4313,52.8116,BROKEUP
17118,1,2159.58,2699.01,2707.08,0,6640,918,53.2055,42.1563,BROKEUP
17122,1,2159.58,2679.25,2707.08,0,6986,1354,21.5496,50.6051,BROKEUP
17218,1,2159.58,2706.48,2707.08,1,7167,6364,54.8914,29.7447,BROKEUP
17301,1,2190,2704.6,2707.08,0,3646,7071,40.9833,24.6875,BROKEUP
17305,1,2190,2684.76,2707.08,0,3790,7316,26.2013,53.7427,BROKEUP
17345,1,2190,2697.55,2707.08,0,6559,429,36.9533,34.9965,BROKEUP
17445,1,2190,2684.87,2707.08,1,9036,7831,24.9031,48.576,BROKEUP
17446,1,2190,2705.07,2707.08,1,9207,7910,39.6148,32.8501,BROKEUP
17504,1,2220.42,2705.09,2707.08,0,2739,6900,30.289,40.2858,BROKEUP
17563,1,2220.42,2679.21,2707.08,0,7465,628,47.2196,40.6637,BROKEUP
17566,1,2220.42,2689.64,2707.08,0,7697,722,46.4821,54.0073,BROKEUP
17581,1,2220.42,2686.42,2707.08,0,9058,2341,21.0296,40.4813,BROKEUP
17598,1,2220.42,2700.45,2707.08,1,452,9251,51.0951,52.5112,BROKEUP
17636,1,2220.42,2677.02,2707.08,1,5591,5225,48.5722,45.8423,BROKEUP
17655,1,2220.42,2685.46,2707.08,1,8239,7528,34.0839,29.3449,BROKEUP
17658,1,2220.42,2693.4,2707.08,1,8785,8375,23.8226,18.693,BROKEUP
17758,1,2250.83,2704.5,2707.08,0,5421,8851,21.6928,43.0155,BROKEUP
17767,1,2250.83,2702.47,2707.08,0,6112,9677,52.9425,14.9032,BROKEUP
17778,1,2250.83,2693.15,2707.08,0,6870,389,33.6825,42.3497,BROKEUP
17796,1,2250.83,2679.51,2707.08,0,8541,2207,39.9295,54.2456,BROKEUP
17801,1,2250.83,2681.79,2707.08,0,8865,2573,37.1838,21.8994,BROKEUP
17804,1,2250.83,2695.23,2707.08,0,8947,2887,50.6278,44.3078,BROKEUP
17826,1,2250.83,2683.83,2707.08,1,1751,9980,36.9967,37.7072,BROKEUP
17828,1,2250.83,2681.63,2707.08,1,2093,33,49.1448,32.936,BROKEUP
17858,1,2250.83,2699.3,2707.08,1,6544,4775,26.3477,50.8093,BROKEUP
17860,1,2250.83,2706.02,2707.08,1,6668,4848,50.2623,50.4576,BROKEUP
17879,1,2250.83,2704.71,2707.08,1,9156,7528,35.9084,29.3449,BROKEUP
17913,1,2281.25,2677.84,2707.08,0,1827,6176,40.8395,34.4761,BROKEUP
18033,1,2281.25,2695.63,2707.08,1,4040,1648,48.7234,43.0083,BROKEUP
18044,1,2281.25,2689.14,2707.08,1,5260,3620,22.2904,30.9473,BROKEUP
18046,1,2281.25,2680.98,2707.08,1,5405,3810,35.5333,32.0076,BROKEUP
18064,1,2281.25,2688.66,2707.08,1,8026,6609,25.5394,31.7537,BROKEUP
18073,1,2281.25,2688.13,2707.08,1,9115,8226,36.4456,35.2384,BROKEUP
18089,1,2311.67,2684.53,2707.08,0,151,4775,31.2001,50.8093,BROKEUP
18130,1,2311.67,2682.25,2707.08,0,2722,7607,44.9599,18.5094,BROKEUP
18142,1,2311.67,2681.89,2707.08,0,3601,8508,28.8841,27.2743,BROKEUP
18177,1,2311.67,2705.91,2707.08,0,6301,1308,30.0742,32.1297,BROKEUP
18248,1,2311.67,2703.32,2707.08,1,3996,1873,23.5899,45.075,BROKEUP
18303,1,2342.08,2694.01,2707.08,0,1421,6970,48.8694,40.6437,BROKEUP
