Rel_ID,Rel_start_time,Rel_scheduled_end_time,Rel_type (0 = TRANSITORY; 1 = INFORMAL; 2 = MARITAL; 3 = COMMERCIAL),Original_node_ID,Current_node_ID,A_ID,A_is_infected,A_gender,A_age,A_total_num_active_rels,A_num_active_TRANSITORY_rels,A_num_active_INFORMAL_rels,A_num_active_MARITAL_rels,A_num_active_COMMERCIAL_rels,A_num_lifetime_rels,A_num_rels_last_6_mo,A_extra_relational_bitmask,A_is_circumcised,A_has_STI_coinfection,A_is_superspreader,B_ID,B_is_infected,B_gender,B_age,B_total_num_active_rels,B_num_active_TRANSITORY_rels,B_num_active_INFORMAL_rels,B_num_active_MARITAL_rels,B_num_active_COMMERCIAL_rels,B_num_lifetime_rels,B_num_rels_last_6_mo,B_extra_relational_bitmask,B_is_circumcised,B_has_STI_coinfection,B_is_superspreader
19314,2463.75,3262.14,1,1,1,3684,0,0,25.5734,2,1,1,0,0,18,2,7,0,0,0,1970,0,1,26.5028,1,0,1,0,0,6,1,1,0,0,0
19315,2463.75,3212.41,1,1,1,3684,0,0,25.5734,3,1,2,0,0,19,3,7,0,0,0,1976,0,1,39.9361,1,0,1,0,0,5,1,3,0,0,0
19316,2463.75,3558.97,1,1,1,3726,0,0,46.2316,1,0,1,0,0,4,1,0,0,0,0,2033,0,1,21.7254,2,1,1,0,0,6,2,1,0,0,0
19317,2463.75,3057.2,1,1,1,3830,0,0,16.0654,1,0,1,0,0,1,1,0,0,0,0,2148,0,1,37.8508,2,0,2,0,0,10,1,3,0,0,0
19318,2463.75,2960.56,1,1,1,4455,0,0,17.9435,3,1,2,0,0,3,2,3,0,0,0,2427,0,1,35.6959,3,2,1,0,0,6,3,1,0,0,0
19319,2463.75,2645.61,1,1,1,4758,0,0,26.8587,1,0,1,0,0,5,2,0,0,0,0,2557,0,1,41.8946,1,0,1,0,0,8,1,3,0,0,0
19320,2463.75,2654.68,1,1,1,4773,0,0,21.8168,1,0,1,0,0,3,1,0,0,0,0,2776,0,1,53.3958,2,1,1,0,0,7,2,1,0,0,0
19321,2463.75,3567.22,1,1,1,4824,0,0,24.8769,5,3,2,0,0,19,1,7,0,0,0,2898,0,1,17.908,3,2,1,0,0,3,2,1,0,0,0
19322,2463.75,2833.76,1,1,1,4824,0,0,24.8769,6,3,3,0,0,20,2,7,0,0,0,2915,0,1,41.6991,1,0,1,0,0,3,1,0,0,0,0
19323,2463.75,3653.68,1,1,1,4860,0,0,33.4967,5,4,1,0,0,17,1,7,0,0,0,3285,0,1,50.2574,2,1,1,0,0,5,1,3,0,0,0
19324,2463.75,2929.87,1,1,1,5311,0,0,26.5143,1,0,1,0,0,7,1,0,0,0,0,3330,0,1,39.4518,3,1,2,0,0,10,2,3,0,0,0
19325,2463.75,2966.81,1,1,1,5312,0,0,21.0967,3,1,2,0,0,6,1,3,0,0,0,3450,0,1,29.3501,1,0,1,0,0,3,1,0,0,0,0
19326,2463.75,3689.68,1,1,1,5431,0,0,29.5196,1,0,1,0,0,4,1,0,0,0,0,3479,0,1,42.6251,1,0,1,0,0,8,1,1,0,0,0
19327,2463.75,3696.54,1,1,1,5639,0,0,24.2616,1,0,1,0,0,5,1,0,0,0,0,3631,0,1,29.7667,3,1,2,0,0,12,2,7,0,0,0
19328,2463.75,3192.42,1,1,1,5693,0,0,25.7356,3,0,2,1,0,16,1,7,0,0,0,4160,0,1,36.8173,2,0,2,0,0,9,1,3,0,0,0
19329,2463.75,2905.43,1,1,1,5791,0,0,17.3558,3,2,1,0,0,7,3,7,0,0,0,4245,0,1,35.9536,2,0,2,0,0,9,1,3,0,0,0
19330,2463.75,3935.42,1,1,1,6398,0,0,20.0093,2,1,1,0,0,6,2,7,0,0,0,4532,0,1,33.8652,1,0,1,0,0,5,1,0,0,0,0
19331,2463.75,2742.65,1,1,1,6582,0,0,33.0939,4,2,2,0,0,15,2,7,0,0,0,4721,0,1,27.9867,2,1,1,0,0,7,1,3,0,0,0
19332,2463.75,3544.42,1,1,1,6796,0,0,24.4929,1,0,1,0,0,4,1,0,0,0,0,4859,0,1,32.5038,2,1,1,0,0,6,1,3,0,0,0
19333,2463.75,2779.86,1,1,1,6870,0,0,33.0158,5,2,2,1,0,15,1,7,0,0,0,5125,0,1,29.6189,2,1,1,0,0,7,2,1,0,0,0
19334,2463.75,3810.67,1,1,1,6872,0,0,49.0191,1,0,1,0,0,5,1,0,0,0,0,5725,0,1,32.8708,1,0,1,0,0,7,1,1,0,0,0
19335,2463.75,3095.6,1,1,1,6926,0,0,31.1829,1,0,1,0,0,14,1,7,0,0,0,5971,0,1,18.9351,2,1,1,0,0,4,1,1,0,0,0
19336,2463.75,2971.63,1,1,1,7042,0,0,26.9295,5,2,3,0,0,17,2,3,0,0,0,5975,0,1,54.5994,3,1,1,1,0,9,2,7,0,0,0
19337,2463.75,2885.38,1,1,1,7058,0,0,52.8435,1,0,1,0,0,3,1,0,0,0,0,6078,0,1,22.4319,3,0,1,2,0,8,1,7,0,0,0
19338,2463.75,2918.24,1,1,1,7255,0,0,49.9478,4,1,2,1,0,15,2,7,0,0,0,6264,0,1,29.7379,2,1,1,0,0,5,1,1,0,0,0
19339,2463.75,2851.2,1,1,1,7357,0,0,47.617,1,0,1,0,0,4,1,0,0,0,0,6385,0,1,31.1543,2,1,1,0,0,7,2,1,0,0,0
19340,2463.75,3434.88,1,1,1,7475,0,0,33.6714,3,0,2,1,0,13,2,7,0,0,0,6461,0,1,39.5277,1,0,1,0,0,5,1,1,0,0,0
19341,2463.75,2851.13,1,1,1,7559,0,0,38.5958,1,0,1,0,0,4,1,0,0,0,0,6505,0,1,42.473,2,1,1,0,0,5,2,3,0,0,0
19342,2463.75,2891.81,1,1,1,7574,0,0,41.7534,1,0,1,0,0,7,1,0,0,0,0,6769,0,1,39.3482,1,0,1,0,0,5,1,1,0,0,0
19343,2463.75,3021.68,1,1,1,7751,0,0,18.5025,4,3,1,0,0,5,3,7,0,0,0,6832,0,1,26.0743,1,0,1,0,0,7,1,3,0,0,0
19344,2463.75,3071.02,1,1,1,7881,0,0,22.0882,4,1,2,1,0,8,1,7,0,0,0,7203,0,1,22.3125,1,0,1,0,0,10,1,3,0,0,0
19345,2463.75,2943.9,1,1,1,8055,0,0,23.5317,1,0,1,0,0,7,1,0,0,0,0,7759,0,1,21.7163,1,0,1,0,0,2,1,1,0,0,0
19346,2463.75,2797.55,1,1,1,8099,0,0,24.6834,4,0,3,1,0,14,1,7,0,0,0,7982,0,1,37.5921,2,0,2,0,0,9,2,3,0,0,0
19347,2463.75,3403.51,1,1,1,8528,0,0,31.8726,1,0,1,0,0,4,1,0,0,0,0,8021,0,1,53.0281,3,2,1,0,0,9,2,3,0,0,0
19348,2463.75,3239.36,1,1,1,9009,0,0,39.4291,2,0,2,0,0,10,1,7,0,0,0,8584,0,1,27.6298,1,0,1,0,0,6,2,1,0,0,0
19349,2463.75,2949.82,1,1,1,9087,0,0,36.9173,1,0,1,0,0,2,1,0,0,0,0,8636,0,1,25.476,3,2,1,0,0,4,1,1,0,0,0
19350,2463.75,3480.85,1,1,1,9192,0,0,43.1785,1,0,1,0,0,6,1,0,0,0,0,8813,0,1,38.2249,3,1,2,0,0,9,1,3,0,0,0
19351,2463.75,3113.61,1,1,1,9250,0,0,33.3685,1,0,1,0,0,4,1,0,0,0,0,8872,0,1,51.4678,1,0,1,0,0,8,1,1,0,0,0
19352,2463.75,2677.71,1,1,1,9388,0,0,42.325,2,0,2,0,0,11,2,7,0,0,0,8956,0,1,15.2061,1,0,1,0,0,1,1,3,0,0,0
19353,2463.75,3110.49,1,1,1,9575,0,0,39.4357,3,2,1,0,0,15,1,7,0,0,0,9010,0,1,53.3528,2,1,1,0,0,4,1,1,0,0,0
19354,2463.75,3762.58,1,1,1,9624,0,0,48.376,3,2,1,0,0,6,1,3,0,0,0,9053,0,1,41.8318,1,0,1,0,0,8,2,1,0,0,0
19355,2463.75,3545.65,1,1,1,9679,0,0,29.2146,3,0,2,1,0,9,2,7,0,0,0,9054,0,1,24.2559,1,0,1,0,0,8,1,7,0,0,0
19356,2463.75,2665.68,1,1,1,9679,0,0,29.2146,4,0,3,1,0,10,3,7,0,0,0,9680,0,1,15.4692,1,0,1,0,0,1,1,0,0,0,0
19357,2463.75,3432.88,1,1,1,9690,0,0,33.0228,1,0,1,0,0,5,1,0,0,0,0,9689,0,1,21.6603,2,0,2,0,0,7,1,3,0,0,0
19358,2463.75,3694.02,1,1,1,9782,0,0,18.5776,1,0,1,0,0,3,1,0,0,0,0,9720,0,1,42.9173,2,0,2,0,0,7,1,3,0,0,0
19359,2463.75,11086.2,2,1,1,95,0,0,19.8794,4,0,3,1,0,11,2,7,0,0,0,839,0,1,52.395,3,2,0,1,0,7,2,1,0,0,0
19360,2463.75,5051.18,2,1,1,167,0,0,23.4412,3,2,0,1,0,10,1,3,0,0,0,1727,0,1,52.3398,1,0,0,1,0,5,1,1,0,0,0
19361,2463.75,11174.8,2,1,1,2070,0,0,29.6776,6,4,1,1,0,17,4,7,0,0,0,2989,0,1,29.3074,3,1,1,1,0,14,4,7,0,0,0
19362,2463.75,6729.48,2,1,1,3880,0,0,24.9704,1,0,0,1,0,6,1,0,0,0,0,4152,0,1,34.9384,3,2,0,1,0,6,3,1,0,0,0
19363,2463.75,6125.49,2,1,1,4424,0,0,41.3837,1,0,0,1,0,4,1,0,0,0,0,4331,0,1,23.9612,1,0,0,1,0,4,2,1,0,0,0
19364,2463.75,15278.2,2,1,1,4605,0,0,49.5585,1,0,0,1,0,5,1,0,0,0,0,4952,0,1,17.3827,2,1,0,1,0,2,1,3,0,0,0
19365,2463.75,2963.04,2,1,1,6005,0,0,16.3194,1,0,0,1,0,1,1,7,0,0,0,5640,0,1,39.3924,3,1,1,1,0,8,1,7,0,0,0
19366,2463.75,11904.2,2,1,1,6025,0,0,17.6312,1,0,0,1,0,2,2,3,0,0,0,6176,0,1,33.8094,3,2,0,1,0,9,1,3,0,0,0
19367,2463.75,13887.7,2,1,1,6480,0,0,44.6318,1,0,0,1,0,3,1,0,0,0,0,7015,0,1,53.1461,1,0,0,1,0,3,1,0,0,0,0
19368,2463.75,12985.6,2,1,1,6679,0,0,34.2467,1,0,0,1,0,4,1,0,0,0,0,9026,0,1,38.5496,3,0,2,1,0,13,2,7,0,0,0
19369,2494.17,2660.11,0,1,1,47,0,0,31.4466,1,1,0,0,0,5,1,0,0,0,0,3437,0,1,18.1105,1,1,0,0,0,2,1,3,0,0,0
19370,2494.17,2995.41,0,1,1,57,0,0,26.545,2,1,1,0,0,12,2,7,0,0,0,3465,0,1,46.7922,2,2,0,0,0,7,1,1,0,0,0
19371,2494.17,4015.12,0,1,1,72,0,0,28.656,4,2,2,0,0,14,1,7,0,0,0,3484,0,1,43.239,2,1,1,0,0,9,1,3,0,0,0
19372,2494.17,2807.86,0,1,1,215,0,0,54.7878,1,1,0,0,0,3,1,0,0,0,0,3484,0,1,43.239,3,2,1,0,0,10,2,3,0,0,0
19373,2494.17,3092.25,0,1,1,293,0,0,30.6202,7,4,3,0,0,15,3,3,0,0,0,3526,0,1,20.5083,3,2,1,0,0,5,1,7,0,0,0
19374,2494.17,3079.17,0,1,1,307,0,0,44.6612,3,1,0,2,0,15,1,7,0,0,0,3569,0,1,36.1007,2,1,0,1,0,9,1,7,0,0,0
19375,2494.17,3072.06,0,1,1,515,0,0,25.9869,1,1,0,0,0,4,1,0,0,0,0,3599,0,1,18.4109,3,2,1,0,0,8,1,3,0,0,0
19376,2494.17,2515.07,0,1,1,619,0,0,23.7569,1,1,0,0,0,6,1,0,0,0,0,3626,0,1,16.7079,1,1,0,0,0,2,1,3,0,0,0
19377,2494.17,2594.39,0,1,1,625,0,0,44.6193,4,3,1,0,0,16,3,3,0,0,0,3627,0,1,23.5309,1,1,0,0,0,6,1,3,0,0,0
19378,2494.17,2604.86,0,1,1,629,0,0,45.4528,1,1,0,0,0,6,2,0,0,0,0,3627,0,1,23.5309,2,2,0,0,0,7,2,3,0,0,0
19379,2494.17,2498.25,0,1,1,646,0,0,54.2357,1,1,0,0,0,13,1,7,0,0,0,3846,0,1,33.3463,2,2,0,0,0,8,1,3,0,0,0
19380,2494.17,2713.23,0,1,1,702,0,0,48.6608,4,1,2,1,0,16,1,7,0,0,0,3990,0,1,41.727,1,1,0,0,0,2,1,1,0,0,0
19381,2494.17,2571.94,0,1,1,702,0,0,48.6608,5,2,2,1,0,17,2,7,0,0,0,4174,0,1,35.4026,1,1,0,0,0,4,1,0,0,0,0
19382,2494.17,2645.38,0,1,1,776,0,0,25.5272,1,1,0,0,0,5,1,0,0,0,0,4237,0,1,37.4506,1,1,0,0,0,4,1,1,0,0,0
19383,2494.17,3140.42,0,1,1,1064,0,0,32.5339,1,1,0,0,0,4,2,0,0,0,0,4237,0,1,37.4506,2,2,0,0,0,5,2,1,0,0,0
19384,2494.17,2709.38,0,1,1,1081,0,0,41.8072,3,3,0,0,0,18,3,7,0,0,0,4245,0,1,36.0369,3,1,2,0,0,10,2,3,0,0,0
19385,2494.17,2679.28,0,1,1,1193,0,0,48.9081,4,2,1,1,0,11,1,7,0,0,0,4301,0,1,41.1606,2,1,1,0,0,10,1,3,0,0,0
19386,2494.17,2636.62,0,1,1,1270,0,0,47.3794,1,1,0,0,0,5,1,0,0,0,0,4331,0,1,24.0445,2,1,0,1,0,5,2,1,0,0,0
19387,2494.17,2652.1,0,1,1,1315,0,0,54.3184,4,3,0,1,0,15,2,7,0,0,0,4360,0,1,33.0364,3,1,1,1,0,7,1,7,0,0,0
19388,2494.17,3330.84,0,1,1,1385,0,0,25.7609,1,1,0,0,0,3,1,0,0,0,0,4427,0,1,19.885,1,1,0,0,0,4,1,0,0,0,0
19389,2494.17,2902.04,0,1,1,1386,0,0,18.6462,3,2,1,0,0,7,2,3,0,0,0,4587,0,1,50.0329,3,2,1,0,0,6,1,3,0,0,0
19390,2494.17,2542.15,0,1,1,1407,0,0,25.8083,1,1,0,0,0,5,1,0,0,0,0,4778,0,1,48.0269,1,1,0,0,0,3,1,1,0,0,0
19391,2494.17,2498,0,1,1,1450,0,0,30.829,1,1,0,0,0,3,1,0,0,0,0,4910,0,1,45.8227,1,1,0,0,0,8,1,7,0,0,0
19392,2494.17,2531.3,0,1,1,1521,0,0,36.2021,1,1,0,0,0,5,1,0,0,0,0,4910,0,1,45.8227,2,2,0,0,0,9,2,7,0,0,0
19393,2494.17,2528.01,0,1,1,1577,0,0,45.5958,4,3,1,0,0,11,3,7,0,0,0,5075,0,1,46.7993,2,2,0,0,0,11,1,3,0,0,0
19394,2494.17,2808.13,0,1,1,1589,0,0,18.7673,3,2,1,0,0,5,3,7,0,0,0,5183,0,1,19.8837,3,2,1,0,0,5,1,3,0,0,0
19395,2494.17,3168.63,0,1,1,1613,0,0,44.4943,1,1,0,0,0,6,1,0,0,0,0,5248,0,1,23.8105,2,2,0,0,0,4,1,1,0,0,0
19396,2494.17,2926.81,0,1,1,1651,0,0,18.9614,1,1,0,0,0,2,1,0,0,0,0,5299,0,1,20.33,1,1,0,0,0,8,1,3,0,0,0
19397,2494.17,2608.79,0,1,1,1749,0,0,34.6618,1,1,0,0,0,4,1,0,0,0,0,5299,0,1,20.33,2,2,0,0,0,9,2,3,0,0,0
19398,2494.17,2903.74,0,1,1,1783,0,0,48.0722,1,1,0,0,0,4,1,0,0,0,0,5492,0,1,47.4402,2,2,0,0,0,7,1,1,0,0,0
19399,2494.17,2989.64,0,1,1,1800,0,0,43.6703,3,2,1,0,0,11,2,7,0,0,0,5708,0,1,44.0442,1,1,0,0,0,6,1,7,0,0,0
19400,2494.17,2881.72,0,1,1,1817,0,0,43.937,2,1,1,0,0,13,2,3,0,0,0,5710,0,1,45.4738,1,1,0,0,0,10,1,3,0,0,0
19401,2494.17,2664.59,0,1,1,1881,0,0,53.8788,1,1,0,0,0,7,2,0,0,0,0,5752,0,1,35.1349,2,2,0,0,0,6,1,1,0,0,0
19402,2494.17,2691.21,0,1,1,1922,0,0,33.5733,1,1,0,0,0,7,1,0,0,0,0,5778,0,1,41.0592,1,1,0,0,0,7,1,1,0,0,0
19403,2494.17,2575.58,0,1,1,2062,0,0,45.248,5,3,2,0,0,20,1,7,0,0,0,5778,0,1,41.0592,2,2,0,0,0,8,2,1,0,0,0
19404,2494.17,3060.35,0,1,1,2285,0,0,41.6409,4,2,2,0,0,16,4,7,0,0,0,5933,0,1,21.2735,4,2,2,0,0,9,3,7,0,0,0
19405,2494.17,2584.89,0,1,1,2639,0,0,25.9133,1,1,0,0,0,5,1,0,0,0,0,5949,0,1,42.21,2,2,0,0,0,5,1,1,0,0,0
19406,2494.17,2494.17,0,1,1,2671,0,0,37.5302,1,1,0,0,0,6,2,0,0,0,0,6012,0,1,14.887,1,1,0,0,0,2,1,3,0,0,0
19407,2494.17,2887.76,0,1,1,2750,0,0,43.1548,1,1,0,0,0,3,1,0,0,0,0,6012,0,1,14.887,2,2,0,0,0,3,2,3,0,0,0
19408,2494.17,2661.81,0,1,1,2781,0,0,51.9327,1,1,0,0,0,3,1,0,0,0,0,6124,0,1,26.5788,1,1,0,0,0,2,1,1,0,0,0
19409,2494.17,2825.79,0,1,1,2791,0,0,31.0183,2,1,1,0,0,14,1,7,0,0,0,6361,0,1,42.9902,1,1,0,0,0,7,1,1,0,0,0
19410,2494.17,2618.85,0,1,1,2826,0,0,52.2246,1,1,0,0,0,4,1,0,0,0,0,6390,0,1,41.2867,1,1,0,0,0,4,1,0,0,0,0
19411,2494.17,2980.06,0,1,1,2880,0,0,40.3376,5,1,2,2,0,18,1,7,0,0,0,6399,0,1,33.2824,2,1,1,0,0,12,1,3,0,0,0
19412,2494.17,2720.57,0,1,1,2958,0,0,41.777,1,1,0,0,0,5,1,0,0,0,0,6474,0,1,42.8511,1,1,0,0,0,6,1,1,0,0,0
19413,2494.17,2798.4,0,1,1,2976,0,0,43.6917,1,1,0,0,0,5,1,0,0,0,0,6553,0,1,38.6954,1,1,0,0,0,5,1,0,0,0,0
19414,2494.17,2657.36,0,1,1,3338,0,0,52.89,6,3,2,1,0,10,1,7,0,0,0,6600,0,1,31.8869,4,1,2,1,0,13,1,7,0,0,0
19415,2494.17,3395.01,0,1,1,3356,0,0,41.4976,1,1,0,0,0,14,1,7,0,0,0,6740,0,1,34.6954,1,1,0,0,0,6,1,1,0,0,0
19416,2494.17,2920.13,0,1,1,3474,0,0,38.5756,1,1,0,0,0,5,1,0,0,0,0,6746,0,1,22.2292,1,1,0,0,0,3,1,0,0,0,0
19417,2494.17,2923.58,0,1,1,3516,0,0,21.9397,1,1,0,0,0,3,1,0,0,0,0,6834,0,1,18.2913,2,1,1,0,0,3,1,3,0,0,0
19418,2494.17,2986.47,0,1,1,3554,0,0,23.3172,4,2,2,0,0,12,1,3,0,0,0,6895,0,1,40.3349,2,2,0,0,0,8,2,1,0,0,0
19419,2494.17,2932.56,0,1,1,3579,0,0,51.1237,1,1,0,0,0,4,2,0,0,0,0,6907,0,1,31.3096,3,1,2,0,0,9,2,3,0,0,0
19420,2494.17,3064.45,0,1,1,3602,0,0,40.3872,3,2,1,0,0,13,2,3,0,0,0,6907,0,1,31.3096,4,2,2,0,0,10,3,3,0,0,0
19421,2494.17,2654.7,0,1,1,3625,0,0,29.0656,3,1,2,0,0,14,1,3,0,0,0,6967,0,1,16.6984,1,1,0,0,0,1,1,1,0,0,0
19422,2494.17,2697.67,0,1,1,3684,0,0,25.6567,4,2,2,0,0,20,4,7,0,0,0,7016,0,1,47.4083,2,1,1,0,0,10,1,3,0,0,0
19423,2494.17,2656.37,0,1,1,3725,0,0,20.9535,1,1,0,0,0,4,1,0,0,0,0,7033,0,1,16.6154,1,1,0,0,0,1,1,3,0,0,0
19424,2494.17,2817.59,0,1,1,3727,0,0,42.5696,1,1,0,0,0,5,1,0,0,0,0,7084,0,1,22.579,1,1,0,0,0,4,2,1,0,0,0
19425,2494.17,2882.11,0,1,1,3877,0,0,25.641,3,1,2,0,0,10,1,7,0,0,0,7114,0,1,19.5969,1,1,0,0,0,1,1,1,0,0,0
19426,2494.17,2597.3,0,1,1,3894,0,0,28.8792,4,1,3,0,0,11,2,7,0,0,0,7203,0,1,22.3959,2,1,1,0,0,11,2,3,0,0,0
19427,2494.17,2743.07,0,1,1,3981,0,0,40.0273,1,1,0,0,0,6,1,0,0,0,0,7236,0,1,53.1886,1,1,0,0,0,3,1,1,0,0,0
19428,2494.17,2814.39,0,1,1,4074,0,0,42.8776,1,1,0,0,0,6,1,0,0,0,0,7236,0,1,53.1886,2,2,0,0,0,4,2,1,0,0,0
19429,2494.17,3131.75,0,1,1,4078,0,0,41.275,1,1,0,0,0,3,1,0,0,0,0,7306,0,1,50.5602,2,2,0,0,0,6,1,3,0,0,0
19430,2494.17,2650.03,0,1,1,4087,0,0,34.2463,1,1,0,0,0,6,1,0,0,0,0,7355,0,1,36.6476,1,1,0,0,0,8,1,7,0,0,0
19431,2494.17,2735.12,0,1,1,4162,0,0,27.432,1,1,0,0,0,5,1,0,0,0,0,7414,0,1,45.2726,1,1,0,0,0,8,1,3,0,0,0
19432,2494.17,2538.6,0,1,1,4234,0,0,35.1744,1,1,0,0,0,5,1,0,0,0,0,7505,0,1,28.3926,2,1,0,1,0,9,1,7,0,0,0
19433,2494.17,2546.92,0,1,1,4260,0,0,25.4581,1,1,0,0,0,3,1,0,0,0,0,7505,0,1,28.3926,3,2,0,1,0,10,2,7,0,0,0
19434,2494.17,3504.92,0,1,1,4297,0,0,43.0851,3,2,1,0,0,12,3,3,0,0,0,7725,0,1,19.0933,1,1,0,0,0,3,1,0,0,0,0
19435,2494.17,2596.89,0,1,1,4525,0,0,26.7736,1,1,0,0,0,4,2,0,0,0,0,7754,0,1,19.4267,2,2,0,0,0,2,1,1,0,0,0
19436,2494.17,2790.57,0,1,1,4702,0,0,27.4855,2,2,0,0,0,12,1,7,0,0,0,7827,0,1,33.5325,1,1,0,0,0,5,1,0,0,0,0
19437,2494.17,3077.56,0,1,1,4720,0,0,31.9047,2,1,1,0,0,12,1,7,0,0,0,7860,0,1,47.9821,3,2,1,0,0,10,2,3,0,0,0
19438,2494.17,2705.97,0,1,1,4771,0,0,32.3591,1,1,0,0,0,6,1,0,0,0,0,8275,0,1,31.6323,3,1,2,0,0,9,1,3,0,0,0
19439,2494.17,2930.5,0,1,1,5134,0,0,23.4722,1,1,0,0,0,4,1,0,0,0,0,8310,0,1,33.0602,4,1,1,2,0,13,1,7,0,0,0
19440,2494.17,3065.47,0,1,1,5156,0,0,38.7477,1,1,0,0,0,3,1,0,0,0,0,8348,0,1,38.04,2,2,0,0,0,3,2,3,0,0,0
19441,2494.17,3384.19,0,1,1,5305,0,0,40.939,1,1,0,0,0,13,1,3,0,0,0,8441,0,1,24.7293,1,1,0,0,0,3,1,1,0,0,0
19442,2494.17,2738.68,0,1,1,5308,0,0,51.772,1,1,0,0,0,6,1,0,0,0,0,8516,0,1,27.9764,1,1,0,0,0,2,1,3,0,0,0
19443,2494.17,2602.25,0,1,1,5411,0,0,30.8752,1,1,0,0,0,5,1,0,0,0,0,8589,0,1,21.6411,2,1,1,0,0,6,1,3,0,0,0
19444,2494.17,3303.72,0,1,1,5417,0,0,54.5894,1,1,0,0,0,4,1,0,0,0,0,8668,0,1,25.4167,1,1,0,0,0,7,1,1,0,0,0
19445,2494.17,3074.47,0,1,1,5519,0,0,34.1364,2,1,1,0,0,13,1,7,0,0,0,8668,0,1,25.4167,2,2,0,0,0,8,2,1,0,0,0
19446,2494.17,3196.42,0,1,1,5578,0,0,51.6425,5,2,3,0,0,10,2,3,0,0,0,8851,0,1,42.4321,4,2,2,0,0,7,1,3,0,0,0
19447,2494.17,3115.51,0,1,1,5728,0,0,25.7719,1,1,0,0,0,4,1,0,0,0,0,9023,0,1,41.9161,2,2,0,0,0,6,1,1,0,0,0
19448,2494.17,2558.63,0,1,1,5755,0,0,46.18,1,1,0,0,0,5,1,0,0,0,0,9107,0,1,29.2135,1,1,0,0,0,5,1,1,0,0,0
19449,2494.17,2987.21,0,1,1,5826,0,0,35.9525,3,2,1,0,0,10,2,3,0,0,0,9127,0,1,30.6484,1,1,0,0,0,10,1,3,0,0,0
19450,2494.17,2687.87,0,1,1,6057,0,0,22.3884,1,1,0,0,0,5,1,0,0,0,0,9142,0,1,22.4539,1,1,0,0,0,7,1,3,0,0,0
19451,2494.17,3039.28,0,1,1,6304,0,0,37.4837,3,2,1,0,0,10,2,3,0,0,0,9142,0,1,22.4539,2,2,0,0,0,8,2,3,0,0,0
19452,2494.17,2633.94,0,1,1,6405,0,0,20.1722,1,1,0,0,0,4,1,0,0,0,0,9158,0,1,21.66,4,2,1,1,0,8,2,7,0,0,0
19453,2494.17,2873.95,0,1,1,6450,0,0,49.7147,1,1,0,0,0,4,1,0,0,0,0,9366,0,1,19.1135,1,1,0,0,0,6,1,3,0,0,0
19454,2494.17,3062.99,0,1,1,6454,0,0,27.3038,1,1,0,0,0,6,1,0,0,0,0,9434,0,1,17.1433,2,1,1,0,0,4,1,3,0,0,0
19455,2494.17,2760.69,0,1,1,6501,0,0,54.1842,4,2,1,1,0,16,1,7,0,0,0,9513,0,1,37.2549,3,1,2,0,0,6,1,3,0,0,0
19456,2494.17,2696.83,0,1,1,6645,0,0,17.584,1,1,0,0,0,1,1,0,0,0,0,9578,0,1,21.3124,2,2,0,0,0,7,2,1,0,0,0
19457,2494.17,3285.51,0,1,1,6751,0,0,47.9806,1,1,0,0,0,7,1,0,0,0,0,9626,0,1,40.4894,5,2,2,1,0,10,2,7,0,0,0
19458,2494.17,3118.25,0,1,1,6916,0,0,44.9254,1,1,0,0,0,7,1,0,0,0,0,9689,0,1,21.7436,3,1,2,0,0,8,2,3,0,0,0
19459,2494.17,2962.04,0,1,1,6935,0,0,26.9204,1,1,0,0,0,4,1,0,0,0,0,9689,0,1,21.7436,4,2,2,0,0,9,3,3,0,0,0
19460,2494.17,2596.86,0,1,1,6994,0,0,27.8673,4,3,0,1,0,20,1,7,0,0,0,9745,0,1,46.1201,1,1,0,0,0,3,1,1,0,0,0
19461,2494.17,2642.12,0,1,1,7030,0,0,36.2969,4,2,1,1,0,19,1,7,0,0,0,9787,0,1,27.9329,2,1,1,0,0,10,1,3,0,0,0
19462,2494.17,3035.09,0,1,1,7111,0,0,26.6184,1,1,0,0,0,11,1,3,0,0,0,9790,0,1,30.6564,2,1,1,0,0,7,2,1,0,0,0
19463,2494.17,2779.45,0,1,1,7681,0,0,38.4113,1,1,0,0,0,5,1,0,0,0,0,9933,0,1,39.1051,1,1,0,0,0,5,1,1,0,0,0
19464,2494.17,2537.41,0,1,1,7723,0,0,41.0469,1,1,0,0,0,5,1,0,0,0,0,236,0,1,45.436,2,1,1,0,0,11,1,3,0,0,0
19465,2494.17,2901.47,0,1,1,7756,0,0,23.4822,1,1,0,0,0,5,1,0,0,0,0,272,0,1,42.2402,3,2,1,0,0,10,2,3,0,0,0
19466,2494.17,2508.9,0,1,1,7790,0,0,49.6347,1,1,0,0,0,4,1,0,0,0,0,337,0,1,51.8848,1,1,0,0,0,6,1,3,0,0,0
19467,2494.17,2588.52,0,1,1,7824,0,0,19.5255,1,1,0,0,0,2,1,0,0,0,0,444,0,1,50.672,1,1,0,0,0,5,1,1,0,0,0
19468,2494.17,2533.93,0,1,1,7980,0,0,27.9456,5,2,3,0,0,15,4,7,0,0,0,556,0,1,42.4735,4,1,2,1,0,11,2,7,0,0,0
19469,2494.17,3202.85,0,1,1,7998,0,0,26.6026,1,1,0,0,0,5,1,0,0,0,0,607,0,1,43.3027,3,2,1,0,0,8,1,3,0,0,0
