
time,Node_ID,Before/After,RelationshipType,# of Males,# of Females,Male_Bin_Index_1,Male_Bin_Index_2,Male_Bin_Index_3,Male_Bin_Index_4,Male_Bin_Index_5,Male_Bin_Index_6,Male_Bin_Index_7,Male_Bin_Index_8,Male_Bin_Index_9,Male_Bin_Index_10,Male_Bin_Index_11,Male_Bin_Index_12,Male_Bin_Index_13,Male_Bin_Index_14,Male_Bin_Index_15,Male_Bin_Index_16,Male_Bin_Index_17,Male_Bin_Index_18,Male_Bin_Index_19,Male_Bin_Index_20,Female_Bin_Index_1,Female_Bin_Index_2,Female_Bin_Index_3,Female_Bin_Index_4,Female_Bin_Index_5,Female_Bin_Index_6,Female_Bin_Index_7,Female_Bin_Index_8,Female_Bin_Index_9,Female_Bin_Index_10,Female_Bin_Index_11,Female_Bin_Index_12,Female_Bin_Index_13,Female_Bin_Index_14,Female_Bin_Index_15,Female_Bin_Index_16,Female_Bin_Index_17,Female_Bin_Index_18,Female_Bin_Index_19,Female_Bin_Index_20
19,1,AFTER,INFORMAL,28,1,0,1,4,4,5,3,2,0,2,2,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19,1,BEFORE,MARITAL,4,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
19,1,AFTER,MARITAL,4,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
19,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
19,1,AFTER,COMMERCIAL,0,0,0,0,0,0
20,1,BEFORE,TRANSITORY,32,8,3,3,8,2,1,6,3,1,2,0,0,0,1,0,0,0,1,1,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1
20,1,AFTER,TRANSITORY,28,4,2,3,7,2,1,6,3,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1
20,1,BEFORE,INFORMAL,38,7,1,2,5,5,8,4,2,1,2,2,1,0,2,1,0,1,0,0,0,1,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20,1,AFTER,INFORMAL,32,1,1,2,5,4,5,4,1,1,1,2,1,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20,1,BEFORE,MARITAL,4,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
20,1,AFTER,MARITAL,4,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
20,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
20,1,AFTER,COMMERCIAL,0,0,0,0,0,0
21,1,BEFORE,TRANSITORY,35,12,2,3,11,3,1,6,3,1,2,1,0,0,1,0,0,0,1,0,0,0,4,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,2,0,0,1
21,1,AFTER,TRANSITORY,27,4,2,2,11,2,0,3,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
21,1,BEFORE,INFORMAL,34,9,1,2,5,4,6,4,2,1,1,2,1,0,2,1,0,1,0,0,0,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
21,1,AFTER,INFORMAL,27,2,1,2,4,3,6,3,1,1,0,1,0,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
21,1,BEFORE,MARITAL,4,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
21,1,AFTER,MARITAL,4,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
21,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
21,1,AFTER,COMMERCIAL,0,0,0,0,0,0
22,1,BEFORE,TRANSITORY,34,12,3,3,13,2,1,5,1,1,2,1,0,0,1,0,0,0,1,0,0,0,1,1,1,2,3,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1
22,1,AFTER,TRANSITORY,26,4,2,2,10,2,1,5,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1
22,1,BEFORE,INFORMAL,35,14,3,2,4,3,7,4,2,2,0,1,0,0,2,1,0,1,0,0,1,2,1,1,0,4,1,1,1,0,1,1,2,0,0,0,0,0,0,1,0,0
22,1,AFTER,INFORMAL,24,3,3,1,3,2,5,3,2,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0
22,1,BEFORE,MARITAL,7,5,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0
22,1,AFTER,MARITAL,5,3,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
22,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
22,1,AFTER,COMMERCIAL,0,0,0,0,0,0
23,1,BEFORE,TRANSITORY,30,8,2,2,11,3,1,6,1,1,0,1,0,0,1,0,0,0,1,0,0,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,1
23,1,AFTER,TRANSITORY,26,4,2,1,11,3,1,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1
23,1,BEFORE,INFORMAL,33,8,3,1,4,3,5,5,3,2,0,2,1,0,0,0,1,0,0,0,1,2,1,1,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0
23,1,AFTER,INFORMAL,29,4,3,1,2,3,5,4,3,2,0,2,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0
23,1,BEFORE,MARITAL,5,4,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
23,1,AFTER,MARITAL,3,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
23,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
23,1,AFTER,COMMERCIAL,0,0,0,0,0,0
24,1,BEFORE,TRANSITORY,30,7,2,1,11,4,2,5,1,0,0,3,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1
24,1,AFTER,TRANSITORY,27,4,2,1,11,3,2,4,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
24,1,BEFORE,INFORMAL,34,11,3,1,2,3,6,5,4,2,0,2,0,0,0,1,1,1,0,0,1,2,0,1,2,0,0,1,1,1,0,0,2,0,0,0,0,1,0,2,0,0
24,1,AFTER,INFORMAL,25,2,3,1,1,1,5,5,4,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
24,1,BEFORE,MARITAL,3,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
24,1,AFTER,MARITAL,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
24,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
24,1,AFTER,COMMERCIAL,0,0,0,0,0,0
25,1,BEFORE,TRANSITORY,33,12,3,2,12,3,3,5,1,0,0,2,0,0,0,0,0,0,1,1,0,0,0,2,3,0,3,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1
25,1,AFTER,TRANSITORY,25,4,3,2,8,3,3,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
25,1,BEFORE,INFORMAL,28,12,3,2,2,1,5,5,4,1,0,0,0,0,0,1,2,1,0,0,1,0,2,0,3,0,2,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0
25,1,AFTER,INFORMAL,19,3,2,1,2,1,2,3,3,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
25,1,BEFORE,MARITAL,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
25,1,AFTER,MARITAL,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
25,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
25,1,AFTER,COMMERCIAL,0,0,0,0,0,0
26,1,BEFORE,TRANSITORY,35,14,3,4,8,4,4,5,1,0,1,2,0,0,0,0,0,0,2,0,1,0,1,2,1,3,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
26,1,AFTER,TRANSITORY,22,1,2,4,4,2,3,1,1,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26,1,BEFORE,INFORMAL,22,11,2,1,2,1,2,3,5,1,0,1,0,0,0,1,2,1,0,0,0,0,0,3,2,1,0,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0
26,1,AFTER,INFORMAL,14,3,0,1,1,0,1,2,4,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
26,1,BEFORE,MARITAL,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
26,1,AFTER,MARITAL,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
26,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
26,1,AFTER,COMMERCIAL,0,0,0,0,0,0
27,1,BEFORE,TRANSITORY,27,10,2,4,5,3,3,2,1,0,1,2,0,0,0,1,0,1,2,0,0,0,1,1,3,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
27,1,AFTER,TRANSITORY,19,2,1,2,2,2,3,2,1,0,1,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
27,1,BEFORE,INFORMAL,17,9,0,1,1,0,2,2,4,0,0,1,1,0,0,1,2,2,0,0,0,0,1,2,1,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0
27,1,AFTER,INFORMAL,12,4,0,1,0,0,1,0,3,0,0,1,1,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0
27,1,BEFORE,MARITAL,2,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
27,1,AFTER,MARITAL,2,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
27,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
27,1,AFTER,COMMERCIAL,0,0,0,0,0,0
28,1,BEFORE,TRANSITORY,23,7,1,3,2,3,3,3,2,0,1,2,0,0,0,0,0,1,2,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
28,1,AFTER,TRANSITORY,19,3,1,3,2,3,1,3,1,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
28,1,BEFORE,INFORMAL,17,11,0,1,0,0,1,2,3,0,1,1,2,0,1,1,2,2,0,0,0,0,0,2,1,2,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
28,1,AFTER,INFORMAL,9,3,0,0,0,0,0,2,0,0,1,0,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
28,1,BEFORE,MARITAL,2,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
28,1,AFTER,MARITAL,2,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
28,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
28,1,AFTER,COMMERCIAL,0,0,0,0,0,0
29,1,BEFORE,TRANSITORY,27,9,2,3,4,3,3,4,1,0,1,2,1,0,0,0,0,1,2,0,0,0,1,4,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
29,1,AFTER,TRANSITORY,20,2,1,1,3,2,3,3,1,0,0,2,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
29,1,BEFORE,INFORMAL,14,9,0,0,1,1,1,2,0,0,1,0,2,1,1,2,1,1,0,0,0,0,0,0,1,0,0,0,3,1,0,0,1,0,0,2,0,0,0,1,0,0
29,1,AFTER,INFORMAL,11,6,0,0,1,1,1,1,0,0,1,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,1,0,0
29,1,BEFORE,MARITAL,2,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
29,1,AFTER,MARITAL,2,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
29,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
29,1,AFTER,COMMERCIAL,0,0,0,0,0,0
30,1,BEFORE,TRANSITORY,22,11,1,2,4,2,3,3,1,0,0,2,1,0,0,0,0,1,2,0,0,0,2,1,1,1,0,1,1,1,0,0,0,2,0,0,0,0,1,0,0,0
30,1,AFTER,TRANSITORY,13,2,1,2,3,0,2,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
30,1,BEFORE,INFORMAL,17,11,0,0,1,3,4,1,0,0,2,0,2,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,3,1,1,0,0,0,0,2,0,0,0,1,0,0
30,1,AFTER,INFORMAL,10,4,0,0,0,3,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0
30,1,BEFORE,MARITAL,2,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
30,1,AFTER,MARITAL,2,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
30,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
30,1,AFTER,COMMERCIAL,0,0,0,0,0,0
31,1,BEFORE,TRANSITORY,15,10,1,2,3,0,2,3,0,0,1,1,0,0,0,0,0,0,2,0,0,0,3,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0
31,1,AFTER,TRANSITORY,7,2,0,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
31,1,BEFORE,INFORMAL,14,15,1,0,0,4,4,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,2,1,3,1,0,1,2,0,0,2,1,0,0,1,0,0,0,1,0,0
31,1,AFTER,INFORMAL,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
31,1,BEFORE,MARITAL,2,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
31,1,AFTER,MARITAL,2,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
31,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
31,1,AFTER,COMMERCIAL,0,0,0,0,0,0
32,1,BEFORE,TRANSITORY,14,4,1,3,3,0,2,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
32,1,AFTER,TRANSITORY,12,2,1,3,1,0,2,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
32,1,BEFORE,INFORMAL,9,7,2,0,1,1,1,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0
32,1,AFTER,INFORMAL,4,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
32,1,BEFORE,MARITAL,2,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
32,1,AFTER,MARITAL,2,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
32,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
32,1,AFTER,COMMERCIAL,0,0,0,0,0,0
33,1,BEFORE,TRANSITORY,19,8,2,4,2,0,3,3,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0
33,1,AFTER,TRANSITORY,13,2,2,3,2,0,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
33,1,BEFORE,INFORMAL,14,7,2,0,2,2,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
33,1,AFTER,INFORMAL,10,3,1,0,1,2,0,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
33,1,BEFORE,MARITAL,2,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
33,1,AFTER,MARITAL,2,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
33,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
33,1,AFTER,COMMERCIAL,0,0,0,0,0,0
34,1,BEFORE,TRANSITORY,20,6,3,5,2,1,3,2,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
34,1,AFTER,TRANSITORY,16,2,3,5,1,1,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34,1,BEFORE,INFORMAL,15,10,2,0,2,3,1,1,2,2,0,0,1,0,0,0,1,0,0,0,0,0,1,2,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
34,1,AFTER,INFORMAL,8,3,1,0,1,1,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
34,1,BEFORE,MARITAL,2,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
34,1,AFTER,MARITAL,2,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
34,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
34,1,AFTER,COMMERCIAL,0,0,0,0,0,0
35,1,BEFORE,TRANSITORY,24,7,4,7,1,2,3,3,0,1,1,0,1,0,0,0,0,0,1,0,0,0,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
35,1,AFTER,TRANSITORY,19,2,3,5,1,2,3,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35,1,BEFORE,INFORMAL,17,7,2,0,1,1,4,2,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0
35,1,AFTER,INFORMAL,12,2,2,0,1,1,4,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35,1,BEFORE,MARITAL,2,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
35,1,AFTER,MARITAL,2,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
35,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
35,1,AFTER,COMMERCIAL,0,0,0,0,0,0
36,1,BEFORE,TRANSITORY,23,12,3,5,2,3,4,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2,4,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
36,1,AFTER,TRANSITORY,14,3,2,4,1,2,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
36,1,BEFORE,INFORMAL,15,8,2,1,1,2,4,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0
36,1,AFTER,INFORMAL,11,4,2,1,0,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
36,1,BEFORE,MARITAL,3,3,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
36,1,AFTER,MARITAL,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
36,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
36,1,AFTER,COMMERCIAL,0,0,0,0,0,0
37,1,BEFORE,TRANSITORY,18,7,2,6,1,2,2,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
37,1,AFTER,TRANSITORY,12,1,1,5,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
37,1,BEFORE,INFORMAL,15,11,2,2,0,3,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,1,0,0,2,1,1,0,0,0,1,0,0
37,1,AFTER,INFORMAL,10,6,1,2,0,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,1,0,0
37,1,BEFORE,MARITAL,3,3,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
37,1,AFTER,MARITAL,3,3,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
37,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
37,1,AFTER,COMMERCIAL,0,0,0,0,0,0
38,1,BEFORE,TRANSITORY,16,9,2,6,2,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
38,1,AFTER,TRANSITORY,9,2,1,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
38,1,BEFORE,INFORMAL,16,10,2,2,0,2,6,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,2,1,1,0,0,0,1,0,0
38,1,AFTER,INFORMAL,13,7,1,2,0,2,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,1,0,0,0,1,0,0
38,1,BEFORE,MARITAL,4,3,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
38,1,AFTER,MARITAL,3,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
38,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
38,1,AFTER,COMMERCIAL,0,0,0,0,0,0
39,1,BEFORE,TRANSITORY,13,6,2,3,1,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
39,1,AFTER,TRANSITORY,10,3,2,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
39,1,BEFORE,INFORMAL,16,17,2,2,1,2,6,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,4,1,0,0,0,1,0,2,0,1,3,0,2,0,0,0,1,0,0
39,1,AFTER,INFORMAL,8,9,2,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,3,0,2,0,0,0,1,0,0
39,1,BEFORE,MARITAL,3,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
