Rel_ID,Rel_start_time,Rel_scheduled_end_time,Rel_type (0 = TRANSITORY; 1 = INFORMAL; 2 = MARITAL; 3 = COMMERCIAL),Original_node_ID,Current_node_ID,A_ID,A_is_infected,A_gender,A_age,A_total_num_active_rels,A_num_active_TRANSITORY_rels,A_num_active_INFORMAL_rels,A_num_active_MARITAL_rels,A_num_active_COMMERCIAL_rels,A_num_lifetime_rels,A_num_rels_last_6_mo,A_extra_relational_bitmask,A_is_circumcised,A_has_STI_coinfection,A_is_superspreader,B_ID,B_is_infected,B_gender,B_age,B_total_num_active_rels,B_num_active_TRANSITORY_rels,B_num_active_INFORMAL_rels,B_num_active_MARITAL_rels,B_num_active_COMMERCIAL_rels,B_num_lifetime_rels,B_num_rels_last_6_mo,B_extra_relational_bitmask,B_is_circumcised,B_has_STI_coinfection,B_is_superspreader
5231,931,935.467,0,1,1,2123,0,0,31.4693,2,2,0,0,0,6,2,1,0,0,0,661,0,1,26.0772,3,1,2,0,0,7,1,6,0,0,0
5232,931,1690.79,0,1,1,3034,0,0,17.5703,1,1,0,0,0,1,1,1,0,0,0,1008,0,1,19.3887,1,1,0,0,0,3,1,0,0,0,0
5233,931,948.337,0,1,1,4037,0,0,22.1572,6,3,3,0,0,13,2,7,0,0,0,6664,0,1,18.6489,1,1,0,0,0,3,1,0,0,0,0
5234,931,1891.72,0,1,1,4470,0,0,15.8662,1,1,0,0,0,1,1,4,0,0,0,8331,0,1,19.4022,1,1,0,0,0,3,1,0,0,0,0
5235,931,985.017,0,1,1,4708,0,0,36.7245,1,1,0,0,0,2,1,0,0,0,0,7236,0,1,27.8585,2,2,0,0,0,7,1,3,0,0,0
5236,931,1841.88,0,1,1,4741,0,0,32.2465,1,1,0,0,0,5,1,5,0,0,0,249,0,1,20.0344,4,2,2,0,0,9,2,7,0,0,0
5237,931,1211.32,0,1,1,4981,0,0,16.0099,1,1,0,0,0,1,1,0,0,0,0,8372,0,1,20.8615,1,1,0,0,0,3,2,0,0,0,0
5238,931,1019.07,0,1,1,5043,0,0,26.2991,1,1,0,0,0,2,1,1,0,0,0,756,0,1,18.7963,1,1,0,0,0,2,1,0,0,0,0
5239,931,1143.72,0,1,1,5117,0,0,25.5235,2,1,1,0,0,6,3,2,0,0,0,3516,0,1,19.8034,1,1,0,0,0,3,2,2,0,0,0
5240,931,1291.72,0,1,1,5218,0,0,41.8786,1,1,0,0,0,2,1,4,0,0,0,7667,0,1,42.6336,1,1,0,0,0,2,1,1,0,0,0
5241,931,964.145,0,1,1,6033,0,0,44.5147,3,1,2,0,0,4,2,3,0,0,0,6819,0,1,48.2731,1,1,0,0,0,2,1,0,0,0,0
5242,931,1472.92,0,1,1,4998,0,0,43.7918,1,1,0,0,0,1,1,0,0,0,0,300,0,1,28.4224,1,1,0,0,0,3,1,0,0,0,0
5243,931,1410.01,0,1,1,5844,0,0,42.549,1,1,0,0,0,2,1,0,0,0,0,1085,0,1,37.9684,1,1,0,0,0,2,1,1,0,0,0
5244,931,1439.57,1,1,1,4030,0,0,20.3642,3,2,1,0,0,6,1,1,0,0,0,227,0,1,16.6849,4,2,2,0,0,4,2,3,0,0,0
5245,931,2195.85,1,1,1,5130,0,0,25.3037,1,0,1,0,0,3,1,0,0,0,0,124,0,1,20.672,3,1,2,0,0,7,2,3,0,0,0
5246,931,1906.51,1,1,1,6243,0,0,36.6565,1,0,1,0,0,2,1,4,0,0,0,4491,0,1,35.7562,1,0,1,0,0,3,1,7,0,0,0
5247,931,1920.27,1,1,1,6482,0,0,17.7726,1,0,1,0,0,2,1,0,0,0,0,5786,0,1,18.075,1,0,1,0,0,5,1,0,0,0,0
5248,931,1005.17,1,1,1,180,0,0,32.6977,1,0,1,0,0,2,1,0,0,0,0,3831,0,1,24.6556,1,0,1,0,0,2,1,0,0,0,0
5249,931,1816.87,1,1,1,880,0,0,41.0581,1,0,1,0,0,2,1,0,0,0,0,6027,0,1,44.436,2,0,2,0,0,2,1,2,0,0,0
5250,931,1223.23,1,1,1,1452,0,0,17.4587,2,1,1,0,0,3,1,1,0,0,0,2857,0,1,18.0329,1,0,1,0,0,2,1,4,0,0,0
5251,931,1444.89,1,1,1,1952,0,0,34.2199,1,0,1,0,0,3,1,0,0,0,0,4016,0,1,29.8224,2,1,1,0,0,6,1,3,0,0,0
5252,931,1172.84,1,1,1,2577,0,0,19.2107,1,0,1,0,0,2,1,0,0,0,0,1743,0,1,21.449,4,2,2,0,0,8,2,3,0,0,0
5253,931,1774.79,1,1,1,3292,0,0,33.2897,1,0,1,0,0,2,1,0,0,0,0,8395,0,1,29.5791,2,0,2,0,0,6,2,3,0,0,0
5254,931,1124.5,1,1,1,3671,0,0,32.5065,1,0,1,0,0,1,1,0,0,0,0,8035,0,1,33.3161,1,0,1,0,0,3,1,0,0,0,0
5255,931,2211.2,1,1,1,3755,0,0,15.7129,1,0,1,0,0,1,1,2,0,0,0,8289,0,1,17.6616,3,2,1,0,0,6,3,1,0,0,0
5256,931,1547.87,1,1,1,8534,0,0,52.6559,1,0,1,0,0,1,1,1,0,0,0,844,0,1,46.1038,1,0,1,0,0,1,1,3,0,0,0
5257,931,13948.8,2,1,1,3594,0,0,52.3672,1,0,0,1,0,1,1,0,0,0,0,2071,0,1,42.8174,1,0,0,1,0,1,1,0,0,0,0
5258,931,25599.2,2,1,1,347,0,0,48.4149,1,0,0,1,0,3,1,2,0,0,0,5927,0,1,42.3903,1,0,0,1,0,1,1,0,0,0,0
5259,931,8016.04,2,1,1,54,0,0,35.4496,2,0,1,1,0,7,1,3,0,0,0,1869,0,1,28.1404,1,0,0,1,0,2,1,1,0,0,0
5260,931,12667.5,2,1,1,4011,0,0,69.2582,1,0,0,1,0,1,1,0,0,0,0,4652,0,1,60.2846,1,0,0,1,0,1,1,2,0,0,0
5261,938,1067.58,0,1,1,5563,0,0,18.3673,1,1,0,0,0,3,1,0,0,0,0,8334,0,1,14.5306,1,1,0,0,0,1,1,0,0,0,0
5262,938,1022.95,0,1,1,6776,0,0,14.1496,1,1,0,0,0,1,1,0,0,0,0,8110,0,1,16.5565,1,1,0,0,0,2,1,0,0,0,0
5263,938,997.486,0,1,1,8475,0,0,20.8757,4,2,2,0,0,13,3,7,0,0,0,8099,0,1,24.694,1,1,0,0,0,5,1,0,0,0,0
5264,938,1044.39,0,1,1,8679,0,0,20.1339,1,1,0,0,0,1,1,0,0,0,0,1475,0,1,29.8244,3,1,2,0,0,10,3,3,0,0,0
5265,938,1321.56,0,1,1,980,0,0,31.6543,5,2,3,0,0,9,3,7,0,0,0,5716,0,1,34.6898,1,1,0,0,0,2,1,0,0,0,0
5266,938,1127.85,0,1,1,1067,0,0,30.3319,1,1,0,0,0,1,1,0,0,0,0,2746,0,1,28.5767,1,1,0,0,0,3,1,0,0,0,0
5267,938,1541.42,0,1,1,3034,0,0,17.5895,2,2,0,0,0,2,2,1,0,0,0,7166,0,1,22.0012,1,1,0,0,0,5,1,1,0,0,0
5268,938,1002.27,0,1,1,4740,0,0,31.886,1,1,0,0,0,2,1,1,0,0,0,6266,0,1,31.7887,3,1,2,0,0,10,3,3,0,0,0
5269,938,1234.76,0,1,1,5094,0,0,22.7503,1,1,0,0,0,2,1,0,0,0,0,4687,0,1,28.7431,1,1,0,0,0,4,1,1,0,0,0
5270,938,1141.15,0,1,1,5154,0,0,30.2118,4,2,2,0,0,10,1,3,0,0,0,6447,0,1,29.4497,1,1,0,0,0,4,2,0,0,0,0
5271,938,1477.37,0,1,1,5431,0,0,22.8498,1,1,0,0,0,3,1,4,0,0,0,2259,0,1,18.5417,1,1,0,0,0,2,1,0,0,0,0
5272,938,970.142,0,1,1,5833,0,0,21.2859,1,1,0,0,0,2,1,4,0,0,0,5494,0,1,24.2879,1,1,0,0,0,3,1,0,0,0,0
5273,938,1462.42,0,1,1,7308,0,0,21.3661,2,2,0,0,0,6,2,1,0,0,0,5668,0,1,20.361,3,2,1,0,0,12,2,3,0,0,0
5274,938,1228.13,0,1,1,7308,0,0,21.3661,3,3,0,0,0,7,3,1,0,0,0,3567,0,1,20.9925,1,1,0,0,0,4,1,4,0,0,0
5275,938,1031.19,0,1,1,7597,0,0,26.5661,1,1,0,0,0,4,1,2,0,0,0,6810,0,1,15.01,1,1,0,0,0,1,1,0,0,0,0
5276,938,1232.91,0,1,1,8306,0,0,15.3356,1,1,0,0,0,2,1,0,0,0,0,8215,0,1,16.6808,1,1,0,0,0,3,1,4,0,0,0
5277,938,1208.76,0,1,1,521,0,0,17.7554,1,1,0,0,0,4,1,0,0,0,0,1327,0,1,17.6953,1,1,0,0,0,3,1,2,0,0,0
5278,938,1193.28,0,1,1,977,0,0,23.891,4,3,1,0,0,15,2,7,0,0,0,6739,0,1,17.3212,2,1,1,0,0,3,1,2,0,0,0
5279,938,973.544,0,1,1,1093,0,0,24.4905,1,1,0,0,0,3,1,0,0,0,0,7473,0,1,18.0041,1,1,0,0,0,3,2,0,0,0,0
5280,938,975.652,0,1,1,2797,0,0,17.9686,2,2,0,0,0,5,2,1,0,0,0,7616,0,1,16.5857,1,1,0,0,0,4,2,0,0,0,0
5281,938,1088.66,0,1,1,7851,0,0,49.5678,2,2,0,0,0,4,2,1,0,0,0,5331,0,1,40.7198,1,1,0,0,0,1,1,1,0,0,0
5282,938,1201.63,0,1,1,1369,0,0,53.5858,3,1,0,2,0,3,1,4,0,0,0,1243,0,1,58.9792,1,1,0,0,0,1,1,0,0,0,0
5283,938,1022.06,0,1,1,1513,0,0,54.6733,2,1,0,1,0,2,1,7,0,0,0,950,0,1,48.5428,1,1,0,0,0,1,1,5,0,0,0
5284,938,1237.75,1,1,1,4185,0,0,20.5059,6,4,2,0,0,10,3,3,0,0,0,4113,0,1,19.5676,1,0,1,0,0,5,2,0,0,0,0
5285,938,1632.52,1,1,1,4449,0,0,40.3816,3,1,2,0,0,5,2,3,0,0,0,342,0,1,35.2393,3,1,2,0,0,5,2,3,0,0,0
5286,938,1904.83,1,1,1,4801,0,0,34.4757,1,0,1,0,0,2,1,0,0,0,0,7199,0,1,17.1974,1,0,1,0,0,2,1,2,0,0,0
5287,938,1294.44,1,1,1,5656,0,0,24.2162,3,1,2,0,0,9,2,3,0,0,0,99,0,1,28.9097,1,0,1,0,0,4,1,2,0,0,0
5288,938,1567.56,1,1,1,526,0,0,24.6548,4,2,2,0,0,8,2,3,0,0,0,1705,0,1,21.6395,1,0,1,0,0,4,1,0,0,0,0
5289,938,1007.3,1,1,1,615,0,0,24.45,4,2,2,0,0,11,3,7,0,0,0,1493,0,1,19.9569,2,1,1,0,0,3,2,1,0,0,0
5290,938,2027.46,1,1,1,1964,0,0,27.7936,4,2,2,0,0,19,3,7,0,0,0,2788,0,1,20.3301,1,0,1,0,0,2,1,1,0,0,0
5291,938,1684.4,1,1,1,2021,0,0,37.4373,3,1,2,0,0,7,1,3,0,0,0,3316,0,1,28.3429,4,2,2,0,0,10,2,3,0,0,0
5292,938,2227.4,1,1,1,5143,0,0,20.9773,1,0,1,0,0,3,1,2,0,0,0,7097,0,1,19.7574,1,0,1,0,0,4,1,1,0,0,0
5293,938,1499.87,1,1,1,6065,0,0,29.9745,6,3,3,0,0,12,4,3,0,0,0,726,0,1,26.3733,1,0,1,0,0,3,1,0,0,0,0
5294,938,1384.58,1,1,1,6927,0,0,28.0648,1,0,1,0,0,3,1,0,0,0,0,4093,0,1,26.524,1,0,1,0,0,4,1,0,0,0,0
5295,938,1596.87,1,1,1,7141,0,0,18.8235,1,0,1,0,0,4,2,0,0,0,0,6859,0,1,18.1004,3,2,1,0,0,6,4,1,0,0,0
5296,938,2064.11,1,1,1,2227,0,0,54.4614,2,0,1,1,0,2,1,6,0,0,0,4937,0,1,54.6518,1,0,1,0,0,1,1,0,0,0,0
5297,945,1488.67,0,1,1,6600,0,0,39.7225,1,1,0,0,0,2,1,6,0,0,0,1475,0,1,29.8435,4,2,2,0,0,11,4,3,0,0,0
5298,945,1687.72,0,1,1,8555,0,0,34.3303,2,1,1,0,0,5,1,3,0,0,0,4410,0,1,23.3616,1,1,0,0,0,5,1,0,0,0,0
5299,945,1582.62,0,1,1,2021,0,0,37.4565,4,2,2,0,0,8,2,3,0,0,0,759,0,1,27.623,2,2,0,0,0,6,3,1,0,0,0
5300,945,1537.68,0,1,1,2664,0,0,36.3094,6,3,1,2,0,13,4,7,0,0,0,1953,0,1,39.5779,1,1,0,0,0,2,1,1,0,0,0
5301,945,2005.62,0,1,1,3565,0,0,26.2898,1,1,0,0,0,3,2,0,0,0,0,1277,0,1,20.0696,1,1,0,0,0,3,1,4,0,0,0
5302,945,1588.85,0,1,1,4037,0,0,22.1955,7,4,3,0,0,14,3,7,0,0,0,4356,0,1,26.0375,4,2,2,0,0,9,3,3,0,0,0
5303,945,1537.32,0,1,1,4521,0,0,22.9277,4,2,2,0,0,10,3,3,0,0,0,2718,0,1,15.9495,2,2,0,0,0,3,1,3,0,0,0
5304,945,1321.61,0,1,1,5015,0,0,19.7101,4,2,2,0,0,5,2,7,0,0,0,5445,0,1,15.6452,2,2,0,0,0,2,2,7,0,0,0
5305,945,1207.46,0,1,1,5390,0,0,15.6235,1,1,0,0,0,1,1,0,0,0,0,8050,0,1,16.4321,1,1,0,0,0,1,1,0,0,0,0
5306,945,994.729,0,1,1,5400,0,0,28.3603,1,1,0,0,0,2,1,0,0,0,0,5843,0,1,27.9415,4,2,2,0,0,8,1,3,0,0,0
5307,945,1110.77,0,1,1,5884,0,0,18.9545,1,1,0,0,0,4,2,0,0,0,0,90,0,1,19.0444,1,1,0,0,0,2,1,0,0,0,0
5308,945,1356.2,0,1,1,6567,0,0,20.3855,3,1,2,0,0,4,1,2,0,0,0,7391,0,1,17.7043,2,1,1,0,0,9,2,3,0,0,0
5309,945,1236.07,0,1,1,6650,0,0,23.6173,1,1,0,0,0,2,1,0,0,0,0,2673,0,1,22.2215,1,1,0,0,0,2,1,0,0,0,0
5310,945,1374.29,0,1,1,7477,0,0,18.5904,5,2,3,0,0,11,2,3,0,0,0,2383,0,1,19.0829,1,1,0,0,0,3,1,0,0,0,0
5311,945,1225.26,0,1,1,7728,0,0,18.5251,4,4,0,0,0,11,2,3,0,0,0,4903,0,1,19.1803,4,2,2,0,0,13,3,3,0,0,0
5312,945,1190.59,0,1,1,7766,0,0,37.3678,1,1,0,0,0,3,1,0,0,0,0,5072,0,1,26.0378,1,1,0,0,0,4,1,4,0,0,0
5313,945,1176.48,0,1,1,2762,0,0,23.3428,7,4,3,0,0,14,3,3,0,0,0,4197,0,1,21.3855,1,1,0,0,0,7,2,0,0,0,0
5314,945,1262.39,0,1,1,4358,0,0,27.3876,1,1,0,0,0,3,1,0,0,0,0,5935,0,1,20.2974,4,2,2,0,0,10,2,3,0,0,0
5315,945,1171.26,0,1,1,4564,0,0,21.2952,1,1,0,0,0,3,1,0,0,0,0,4704,0,1,21.593,2,1,1,0,0,5,1,6,0,0,0
5316,945,1106.83,1,1,1,3314,0,0,35.3059,1,0,1,0,0,3,1,2,0,0,0,2929,0,1,35.3212,1,0,1,0,0,2,1,3,0,0,0
5317,945,1983.62,1,1,1,8278,0,0,34.4632,1,0,1,0,0,3,1,0,0,0,0,1333,0,1,29.0175,1,0,1,0,0,4,1,0,0,0,0
5318,945,1754.46,1,1,1,156,0,0,19.2835,1,0,1,0,0,5,2,7,0,0,0,2718,0,1,15.9495,3,2,1,0,0,4,2,3,0,0,0
5319,945,1129.55,1,1,1,2945,0,0,23.3295,1,0,1,0,0,2,1,0,0,0,0,4123,0,1,18.1656,1,0,1,0,0,3,1,4,0,0,0
5320,945,1756.59,1,1,1,5117,0,0,25.5618,3,1,2,0,0,7,4,2,0,0,0,4601,0,1,15.8637,3,2,1,0,0,5,2,1,0,0,0
5321,945,1140.05,1,1,1,7661,0,0,18.7323,2,0,2,0,0,15,2,3,0,0,0,6327,0,1,15.3659,1,0,1,0,0,1,1,0,0,0,0
5322,945,1702.18,1,1,1,1142,0,0,19.2546,2,1,1,0,0,4,1,1,0,0,0,6006,0,1,16.9966,3,2,1,0,0,4,2,1,0,0,0
5323,945,1250.67,1,1,1,2102,0,0,23.3346,2,1,1,0,0,4,3,2,0,0,0,4239,0,1,19.6187,1,0,1,0,0,3,2,0,0,0,0
5324,945,1586.52,1,1,1,6522,0,0,53.7938,1,0,1,0,0,2,1,0,0,0,0,936,0,1,54.5001,1,0,1,0,0,1,1,0,0,0,0
5325,945,3803.21,2,1,1,1449,0,0,39.8616,1,0,0,1,0,2,1,0,0,0,0,361,0,1,34.8338,1,0,0,1,0,1,1,0,0,0,0
5326,945,20302.4,2,1,1,7997,0,0,64.8261,1,0,0,1,0,1,1,0,0,0,0,1597,0,1,60.543,1,0,0,1,0,1,1,3,0,0,0
5327,952,980.836,0,1,1,7537,0,0,39.6999,1,1,0,0,0,1,1,0,0,0,0,6039,0,1,29.3299,1,1,0,0,0,2,1,4,0,0,0
5328,952,1229.72,0,1,1,278,0,0,29.6127,6,4,2,0,0,11,2,7,0,0,0,324,0,1,19.2608,1,1,0,0,0,7,1,0,0,0,0
5329,952,1195.79,0,1,1,1385,0,0,34.8213,1,1,0,0,0,3,1,1,0,0,0,3041,0,1,24.6773,1,1,0,0,0,2,1,0,0,0,0
5330,952,1170.05,0,1,1,2602,0,0,33.5055,3,1,2,0,0,9,1,3,0,0,0,167,0,1,26.7533,1,1,0,0,0,3,2,0,0,0,0
5331,952,1039.51,0,1,1,2828,0,0,28.6208,5,3,2,0,0,14,4,3,0,0,0,5688,0,1,26.6277,1,1,0,0,0,5,1,0,0,0,0
5332,952,1351.77,0,1,1,4342,0,0,15.7297,1,1,0,0,0,1,1,0,0,0,0,6126,0,1,13.464,1,1,0,0,0,1,1,0,0,0,0
5333,952,1061.79,0,1,1,4592,0,0,35.0447,1,1,0,0,0,2,1,1,0,0,0,2023,0,1,27.3178,2,1,1,0,0,6,1,2,0,0,0
5334,952,1095.71,0,1,1,4901,0,0,34.495,1,1,0,0,0,2,1,0,0,0,0,182,0,1,25.3412,1,1,0,0,0,3,1,0,0,0,0
5335,952,1130.77,0,1,1,5040,0,0,36.4573,1,1,0,0,0,5,1,1,0,0,0,763,0,1,35.6664,1,1,0,0,0,2,1,0,0,0,0
5336,952,1143.95,0,1,1,5660,0,0,41.4974,1,1,0,0,0,4,2,1,0,0,0,4347,0,1,26.8906,4,2,2,0,0,11,2,3,0,0,0
5337,952,971.298,0,1,1,5680,0,0,22.0531,2,1,1,0,0,8,2,3,0,0,0,704,0,1,17.7214,4,2,2,0,0,7,3,3,0,0,0
5338,952,1179.57,0,1,1,6102,0,0,28.509,1,1,0,0,0,5,1,2,0,0,0,6411,0,1,24.0803,1,1,0,0,0,3,1,0,0,0,0
5339,952,1376.9,0,1,1,6749,0,0,21.1894,3,1,2,0,0,8,1,3,0,0,0,7540,0,1,21.31,1,1,0,0,0,3,1,0,0,0,0
5340,952,1465.88,0,1,1,7477,0,0,18.6096,6,3,3,0,0,12,3,3,0,0,0,2118,0,1,23.0787,1,1,0,0,0,2,1,0,0,0,0
5341,952,2020.49,0,1,1,943,0,0,33.907,2,1,1,0,0,8,1,3,0,0,0,514,0,1,20.4798,4,2,2,0,0,11,3,3,0,0,0
5342,952,1105.94,0,1,1,1045,0,0,18.2622,1,1,0,0,0,1,1,0,0,0,0,5526,0,1,21.6739,1,1,0,0,0,4,1,0,0,0,0
5343,952,1611.79,0,1,1,1534,0,0,18.2026,2,2,0,0,0,3,1,1,0,0,0,3877,0,1,14.8,2,2,0,0,0,2,2,3,0,0,0
5344,952,1249.04,0,1,1,2091,0,0,20.5851,1,1,0,0,0,2,1,0,0,0,0,3661,0,1,18.8695,1,1,0,0,0,4,1,4,0,0,0
5345,952,1511.55,0,1,1,3028,0,0,24.6139,1,1,0,0,0,3,1,0,0,0,0,2268,0,1,17.6477,1,1,0,0,0,2,1,0,0,0,0
5346,952,998.348,0,1,1,3062,0,0,23.3503,2,1,1,0,0,9,3,3,0,0,0,4354,0,1,16.61,1,1,0,0,0,1,1,3,0,0,0
5347,952,1214.02,0,1,1,3808,0,0,17.5352,1,1,0,0,0,1,1,4,0,0,0,5042,0,1,16.847,2,2,0,0,0,2,2,1,0,0,0
5348,952,1178.14,0,1,1,3993,0,0,18.9527,3,2,1,0,0,10,2,7,0,0,0,7519,0,1,16.3709,2,2,0,0,0,4,2,1,0,0,0
5349,952,964.688,0,1,1,4472,0,0,23.7367,1,1,0,0,0,2,1,4,0,0,0,6444,0,1,18.4106,1,1,0,0,0,5,1,0,0,0,0
5350,952,1858.83,1,1,1,8136,0,0,41.3932,6,3,2,1,0,7,5,7,0,0,0,132,0,1,24.8893,1,0,1,0,0,3,1,0,0,0,0
5351,952,2055.89,1,1,1,817,0,0,29.072,1,0,1,0,0,3,1,2,0,0,0,2506,0,1,29.6842,1,0,1,0,0,5,1,2,0,0,0
5352,952,1457.23,1,1,1,2683,0,0,37.3322,2,0,2,0,0,5,2,2,0,0,0,6990,0,1,34.5354,1,0,1,0,0,2,1,0,0,0,0
5353,952,1751.02,1,1,1,8295,0,0,30.1175,1,0,1,0,0,2,1,0,0,0,0,99,0,1,28.9481,2,0,2,0,0,5,2,2,0,0,0
5354,952,1700.7,1,1,1,8560,0,0,36.1803,1,0,1,0,0,2,1,1,0,0,0,3694,0,1,28.7195,2,0,2,0,0,3,1,2,0,0,0
5355,952,1543.76,1,1,1,5680,0,0,22.0531,3,1,2,0,0,9,3,3,0,0,0,481,0,1,19.0761,1,0,1,0,0,5,3,0,0,0,0
5356,952,1117.78,1,1,1,7956,0,0,51.2282,1,0,1,0,0,1,1,0,0,0,0,7554,0,1,51.0456,1,0,1,0,0,1,1,1,0,0,0
5357,959,1039.29,0,1,1,8204,0,0,38.5082,3,2,1,0,0,9,1,7,0,0,0,5852,0,1,30.5347,1,1,0,0,0,3,2,1,0,0,0
5358,959,974.58,0,1,1,4320,0,0,40.1309,4,2,2,0,0,7,2,3,0,0,0,5762,0,1,28.3904,1,1,0,0,0,2,1,0,0,0,0
5359,959,1322.2,0,1,1,4603,0,0,22.2832,1,1,0,0,0,3,1,0,0,0,0,8285,0,1,17.4598,4,2,2,0,0,8,1,3,0,0,0
5360,959,1046.4,0,1,1,5040,0,0,36.4765,2,2,0,0,0,6,2,1,0,0,0,3677,0,1,27.0497,4,2,2,0,0,13,3,3,0,0,0
5361,959,1805.86,0,1,1,5043,0,0,26.3758,2,2,0,0,0,3,2,1,0,0,0,5731,0,1,21.2304,4,2,2,0,0,9,2,3,0,0,0
5362,959,1103.4,0,1,1,5512,0,0,34.5098,1,1,0,0,0,3,1,1,0,0,0,4683,0,1,37.1544,2,1,0,1,0,3,1,6,0,0,0
5363,959,1265.47,0,1,1,5514,0,0,19.324,1,1,0,0,0,2,1,0,0,0,0,2519,0,1,15.6429,1,1,0,0,0,2,2,0,0,0,0
5364,959,1018.92,0,1,1,5809,0,0,34.7182,1,1,0,0,0,4,1,1,0,0,0,4509,0,1,24.8787,1,1,0,0,0,4,2,0,0,0,0
5365,959,1395.75,0,1,1,6966,0,0,38.7565,1,1,0,0,0,1,1,0,0,0,0,3306,0,1,35.3058,1,1,0,0,0,4,1,1,0,0,0
5366,959,1153.94,0,1,1,1964,0,0,27.8511,5,3,2,0,0,20,4,7,0,0,0,401,0,1,20.9282,1,1,0,0,0,4,2,4,0,0,0
5367,959,1090.64,0,1,1,2828,0,0,28.6399,5,3,2,0,0,15,5,3,0,0,0,4613,0,1,18.2876,1,1,0,0,0,2,1,0,0,0,0
5368,959,993,0,1,1,3756,0,0,31.827,1,1,0,0,0,2,1,0,0,0,0,1669,0,1,27.6187,4,2,2,0,0,9,2,3,0,0,0
5369,959,1284.98,0,1,1,3973,0,0,18.8394,2,1,1,0,0,4,1,2,0,0,0,1861,0,1,14.9585,1,1,0,0,0,1,1,1,0,0,0
5370,959,1105.36,0,1,1,5028,0,0,20.1299,2,2,0,0,0,4,2,1,0,0,0,5088,0,1,21.504,3,2,1,0,0,8,2,3,0,0,0
5371,959,1191.22,0,1,1,6166,0,0,23.3088,1,1,0,0,0,2,1,2,0,0,0,6100,0,1,19.9007,4,2,2,0,0,9,1,3,0,0,0
5372,959,1458.07,0,1,1,6254,0,0,24.6123,1,1,0,0,0,3,1,0,0,0,0,1876,0,1,18.4476,4,2,2,0,0,9,1,3,0,0,0
5373,959,1203.8,0,1,1,6263,0,0,17.2771,3,3,0,0,0,4,3,3,0,0,0,5088,0,1,21.504,4,3,1,0,0,9,3,3,0,0,0
5374,959,1039.91,0,1,1,6749,0,0,21.2086,4,2,2,0,0,9,2,3,0,0,0,2997,0,1,18.6042,1,1,0,0,0,3,1,0,0,0,0
5375,959,1473.46,1,1,1,54,0,0,35.5263,3,0,2,1,0,8,2,3,0,0,0,3896,0,1,34.8422,1,0,1,0,0,3,2,0,0,0,0
5376,959,1967.48,1,1,1,634,0,0,32.0868,2,0,2,0,0,4,1,2,0,0,0,4786,0,1,25.2609,1,0,1,0,0,2,1,0,0,0,0
5377,959,1843.01,1,1,1,748,0,0,32.6237,1,0,1,0,0,3,1,2,0,0,0,660,0,1,31.3329,1,0,1,0,0,2,1,0,0,0,0
5378,959,1409.57,1,1,1,4738,0,0,35.7131,1,0,1,0,0,4,1,2,0,0,0,6619,0,1,20.9823,4,2,2,0,0,11,2,3,0,0,0
5379,959,1124.64,1,1,1,8189,0,0,32.715,1,0,1,0,0,2,1,0,0,0,0,2336,0,1,26.9006,2,1,1,0,0,3,2,1,0,0,0
5380,959,1681.66,1,1,1,8502,0,0,35.5782,1,0,1,0,0,2,1,0,0,0,0,5722,0,1,30.8363,1,0,1,0,0,4,1,1,0,0,0
5381,959,1464.92,1,1,1,18,0,0,17.1167,1,0,1,0,0,1,1,0,0,0,0,7895,0,1,19.7512,4,2,2,0,0,13,4,3,0,0,0
5382,959,1259.52,1,1,1,817,0,0,29.0912,2,0,2,0,0,4,2,2,0,0,0,244,0,1,15.3715,1,0,1,0,0,1,1,0,0,0,0
5383,959,1284.89,1,1,1,1769,0,0,21.5974,2,1,1,0,0,11,3,3,0,0,0,4976,0,1,17.3228,1,0,1,0,0,3,2,4,0,0,0
5384,959,1553.87,1,1,1,2115,0,0,47.1342,1,0,1,0,0,1,1,0,0,0,0,4211,0,1,49.7982,1,0,1,0,0,2,1,0,0,0,0
5385,959,1137.67,1,1,1,6110,0,0,25.3663,1,0,1,0,0,4,1,0,0,0,0,1760,0,1,21.4221,2,1,1,0,0,9,1,1,0,0,0
5386,959,1350.22,1,1,1,8512,0,0,20.328,1,0,1,0,0,4,1,0,0,0,0,5668,0,1,20.4185,4,2,2,0,0,13,3,3,0,0,0
5387,959,1876.82,1,1,1,103,0,0,21.5033,2,0,2,0,0,3,1,2,0,0,0,1749,0,1,17.0629,4,2,2,0,0,9,2,3,0,0,0
5388,959,5594.03,2,1,1,4992,0,0,52.6152,1,0,0,1,0,1,1,0,0,0,0,5176,0,1,48.2572,1,0,0,1,0,2,1,2,0,0,0
5389,959,7318.12,2,1,1,3512,0,0,39.0159,1,0,0,1,0,4,1,1,0,0,0,5764,0,1,31.1852,3,1,1,1,0,8,1,3,0,0,0
5390,959,7618.36,2,1,1,6917,0,0,40.6399,3,2,0,1,0,6,1,7,0,0,0,2796,0,1,30.002,1,0,0,1,0,3,1,0,0,0,0
5391,959,18509.9,2,1,1,2294,0,0,38.3843,2,0,1,1,0,6,1,6,0,0,0,7254,0,1,36.1905,1,0,0,1,0,2,1,0,0,0,0
5392,959,10658.4,2,1,1,5865,0,0,38.4465,6,2,2,2,0,9,1,7,0,0,0,5732,0,1,36.4296,1,0,0,1,0,1,1,0,0,0,0
