Time, IndividualID, AgeYears, Gender, From_NodeID, To_NodeID, MigrationType, Event,IsInfected, Rel_ID, NumCoitalActs, IsDiscordant, HasMigrated, RelationshipType, RelationshipState, PartnerID, Male_NodeID, Female_NodeID
2844,319,24.3601,M,1,0,N/A,STIPostImmigrating,0,78,788,0,1,MARITAL,NORMAL,320,1,1
2844,320,23.7162,F,2,1,local,STIPreEmigrating,0,78,788,0,1,MARITAL,MIGRATING,319,2,2
2844,319,24.3601,M,2,1,local,STIPreEmigrating,0,78,788,0,1,MARITAL,MIGRATING,320,2,0
2844,312,25.7826,F,2,0,N/A,STIPostImmigrating,0,81,884,0,1,MARITAL,MIGRATING,64,0,2
2844,64,26.6874,M,2,0,N/A,STIPostImmigrating,0,81,884,0,1,MARITAL,NORMAL,312,2,2
2845,54,37.9605,M,1,0,N/A,STIPostImmigrating,0,53,985,0,1,MARITAL,MIGRATING,346,1,0
2845,337,50.6497,F,1,0,N/A,STIPostImmigrating,0,48,970,0,1,MARITAL,MIGRATING,241,0,1
2845,346,40.0966,F,1,0,N/A,STIPostImmigrating,0,53,985,0,1,MARITAL,NORMAL,54,1,1
2845,241,74.4591,M,1,0,N/A,STIPostImmigrating,0,48,970,0,1,MARITAL,NORMAL,337,1,1
2845,54,37.9605,M,2,1,local,STIPreEmigrating,0,53,985,0,1,MARITAL,MIGRATING,346,2,2
2845,337,50.6497,F,2,1,local,STIPreEmigrating,0,48,970,0,1,MARITAL,MIGRATING,241,2,2
2845,346,40.0966,F,2,1,local,STIPreEmigrating,0,53,985,0,1,MARITAL,MIGRATING,54,0,2
2845,241,74.4591,M,2,1,local,STIPreEmigrating,0,48,970,0,1,MARITAL,MIGRATING,337,2,0
2847,243,20.1743,F,1,2,local,STIPreEmigrating,0,102,260,0,1,MARITAL,MIGRATING,211,1,1
2847,211,19.3641,M,1,2,local,STIPreEmigrating,0,102,260,0,1,MARITAL,MIGRATING,243,1,0
2847,243,20.1743,F,2,0,N/A,STIPostImmigrating,0,102,260,0,1,MARITAL,MIGRATING,211,0,2
2847,211,19.3641,M,2,0,N/A,STIPostImmigrating,0,102,260,0,1,MARITAL,NORMAL,243,2,2
2848,116,38.286,M,1,0,N/A,STIPostImmigrating,0,43,959,0,1,MARITAL,MIGRATING,182,1,0
2848,182,31.2514,F,1,0,N/A,STIPostImmigrating,0,43,959,0,1,MARITAL,NORMAL,116,1,1
2848,116,38.286,M,2,1,local,STIPreEmigrating,0,43,959,0,1,MARITAL,MIGRATING,182,2,2
2848,182,31.2514,F,2,1,local,STIPreEmigrating,0,43,959,0,1,MARITAL,MIGRATING,116,0,2
2850,64,26.7039,M,1,0,N/A,STIPostImmigrating,0,81,886,0,1,MARITAL,MIGRATING,312,1,0
2850,321,23.897,F,1,0,N/A,STIPostImmigrating,0,40,966,0,1,MARITAL,MIGRATING,307,0,1
2850,312,25.7991,F,1,0,N/A,STIPostImmigrating,0,81,886,0,1,MARITAL,NORMAL,64,1,1
2850,307,31.3649,M,1,0,N/A,STIPostImmigrating,0,40,966,0,1,MARITAL,NORMAL,321,1,1
2850,64,26.7039,M,2,1,local,STIPreEmigrating,0,81,886,0,1,MARITAL,MIGRATING,312,2,2
2850,321,23.897,F,2,1,local,STIPreEmigrating,0,40,966,0,1,MARITAL,MIGRATING,307,2,2
2850,312,25.7991,F,2,1,local,STIPreEmigrating,0,81,886,0,1,MARITAL,MIGRATING,64,0,2
2850,307,31.3649,M,2,1,local,STIPreEmigrating,0,40,966,0,1,MARITAL,MIGRATING,321,2,0
2851,117,25.5661,M,1,2,local,STIPreEmigrating,0,64,887,0,1,MARITAL,MIGRATING,233,1,1
2851,129,40.1205,F,1,2,local,STIPreEmigrating,0,10,1009,0,1,MARITAL,MIGRATING,75,1,1
2851,233,23.8795,F,1,2,local,STIPreEmigrating,0,64,887,0,1,MARITAL,MIGRATING,117,0,1
2851,75,42.415,M,1,2,local,STIPreEmigrating,0,10,1009,0,1,MARITAL,MIGRATING,129,1,0
2851,33,26.4956,F,1,0,N/A,STIPostImmigrating,0,44,967,0,1,MARITAL,MIGRATING,125,0,1
2851,297,29.3129,F,1,0,N/A,STIPostImmigrating,0,79,898,0,1,MARITAL,MIGRATING,335,0,1
2851,125,31.5295,M,1,0,N/A,STIPostImmigrating,0,44,967,0,1,MARITAL,NORMAL,33,1,1
2851,335,29.5129,M,1,0,N/A,STIPostImmigrating,0,79,898,0,1,MARITAL,NORMAL,297,1,1
2851,77,29.4116,F,1,0,N/A,STIPostImmigrating,0,50,882,0,1,MARITAL,MIGRATING,317,0,1
2851,317,29.9465,M,1,0,N/A,STIPostImmigrating,0,50,882,0,1,MARITAL,NORMAL,77,1,1
2851,33,26.4956,F,2,1,local,STIPreEmigrating,0,44,967,0,1,MARITAL,MIGRATING,125,2,2
2851,297,29.3129,F,2,1,local,STIPreEmigrating,0,79,898,0,1,MARITAL,MIGRATING,335,2,2
2851,125,31.5295,M,2,1,local,STIPreEmigrating,0,44,967,0,1,MARITAL,MIGRATING,33,2,0
2851,335,29.5129,M,2,1,local,STIPreEmigrating,0,79,898,0,1,MARITAL,MIGRATING,297,2,0
2851,77,29.4116,F,2,1,local,STIPreEmigrating,0,50,882,0,1,MARITAL,MIGRATING,317,2,2
2851,317,29.9465,M,2,1,local,STIPreEmigrating,0,50,882,0,1,MARITAL,MIGRATING,77,2,0
2851,117,25.5661,M,2,0,N/A,STIPostImmigrating,0,64,887,0,1,MARITAL,MIGRATING,233,2,0
2851,129,40.1205,F,2,0,N/A,STIPostImmigrating,0,10,1009,0,1,MARITAL,MIGRATING,75,0,2
2851,233,23.8795,F,2,0,N/A,STIPostImmigrating,0,64,887,0,1,MARITAL,NORMAL,117,2,2
2851,75,42.415,M,2,0,N/A,STIPostImmigrating,0,10,1009,0,1,MARITAL,NORMAL,129,2,2
2853,182,31.2651,F,1,2,local,STIPreEmigrating,0,43,961,0,1,MARITAL,MIGRATING,116,1,1
2853,116,38.2997,M,1,2,local,STIPreEmigrating,0,43,961,0,1,MARITAL,MIGRATING,182,1,0
2853,182,31.2651,F,2,0,N/A,STIPostImmigrating,0,43,961,0,1,MARITAL,MIGRATING,116,0,2
2853,116,38.2997,M,2,0,N/A,STIPostImmigrating,0,43,961,0,1,MARITAL,NORMAL,182,2,2
2854,243,20.1934,F,1,0,N/A,STIPostImmigrating,0,102,264,0,1,MARITAL,MIGRATING,211,0,1
2854,48,36.986,F,1,0,N/A,STIPostImmigrating,0,123,194,0,1,MARITAL,MIGRATING,162,0,1
2854,211,19.3833,M,1,0,N/A,STIPostImmigrating,0,102,264,0,1,MARITAL,NORMAL,243,1,1
2854,162,29.6092,M,1,0,N/A,STIPostImmigrating,0,123,194,0,1,MARITAL,NORMAL,48,1,1
2854,243,20.1934,F,2,1,local,STIPreEmigrating,0,102,264,0,1,MARITAL,MIGRATING,211,2,2
2854,48,36.986,F,2,1,local,STIPreEmigrating,0,123,194,0,1,MARITAL,MIGRATING,162,2,2
2854,211,19.3833,M,2,1,local,STIPreEmigrating,0,102,264,0,1,MARITAL,MIGRATING,243,2,0
